issuekey,storypoint,context,codesnippet,Bug,Epic,Improvement,New Feature,Story,Sub-task,Technical task,Android,BlackBerry,CLI,Code Processor,Core,Drillbit,Hyperloop,LiveView,MobileWeb,Release,TiAPI,Tooling,Windows,iOS
TIMOB-19689,8.0,Windows: CLI targetting Windows 10 Store app Launching Windows Store App via {{ti build}} doesn't work. should support not only Windows 10 but also Windows 8.1 Store App.,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19691,5.0,"iOS9: Enable SplitView / SlideView support Now that titanium SDK 5.1.0 supports native auto layout, there's still a couple of issues and features to implement to enable full support for SlideView and SplitView in iOS9. 

To enable auto layout in SDK 5.1.0, add the following tag to the ios tag in tiapp.xml
","<code>
<use-autolayout>true</use-autolayout>
<code>
This is now disabled by default.

Any issues found specific to UI components when auto layout is enabled should be linked to this epic.</code></code>",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-19693,8.0,"Windows: windowslib wstool doesn't launch on Windows 10 windowslib has a launcher tool that is called {{wstool}} to launch application by application id. It uses registry data to get application info , but on Windows 10 it doesn't work. FYI see http://nicksnettravels.builttoroam.com/post/2015/07/24/launching-windows-store-applications-from-code-in-windows-10.aspx",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19697,5.0,"Windows: No way to set ListItem height The following sample and screenshots show that on Windows the list item height is always the full screen height, regardless of different ways to set the list item height that work fine on iOS.

{code:javascript}
var win = Ti.UI.createWindow({
	backgroundColor: '#CCC'
});

win.add(Ti.UI.createListView({
	templates: {
		tplHeight: {
			properties: {
				height: 100
			},
		    childTemplates: [
		        {
		            type: 'Ti.UI.Label',
		            bindId: 'title'
		        }
		    ]
		},
		viewHeight: {
			properties: {
				height: Ti.UI.SIZE
			},
		    childTemplates: [
		        {
		            type: 'Ti.UI.View',
		            properties: {
		                height: 100
		            },
				    childTemplates: [
				        {
				            type: 'Ti.UI.Label',
				            bindId: 'title'
				        }
				    ]
		        }
		    ]
		}
	},
	sections: [
		Ti.UI.createListSection({
			items: [
				{
					properties: {
						title: 'Built-in tpl'
					}
				},
				{
					properties: {
						title: 'Built-in tpl with height',
						height: 100
					}
				},
				{
					template: 'tplHeight',
					title: {
						text: 'Template with height on root'
					}
				},
				{
					template: 'viewHeight',
					title: {
						text: 'Template with height on view'
					}
				},
				{
					properties: {
						title: 'Built-in tpl'
					}
				}
			]
		})
	]
}));

win.open();
",<code></code>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19698,5.0,"Windows: CLI doesn't exit like on Mac when running into a parse error On Mac OS X, when the CLI runs into a JS parse error it will exit. On Windows it does not and you have to manually kill the process.

*Sample*

{code:javascript}
var win = Ti.UI.createWindow(backgroundColor:'#FFF'});
win.open();
",<code></code>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19700,8.0,"Android: Generate first working prototype of module that allows Android API usage in JS Generate a working version of the module that will allow users to add it to their project, and then require native Android types and call methods, access fields/constants, instantiate instances of types.",,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TIMOB-19704,8.0,"Windows: Set up a Windows 10 build machine We should really set up a Windows 10 and VS 2015 box to use as a Jenkins build agent, so we can compile JSC, HAL, Windows SDK against Win10.",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19716,3.0,"Add support for contact icons to Ti.UI.iOS.ApplicationShortcuts We [don't|https://github.com/appcelerator/titanium_mobile/blob/2c2f603d381c43759ac8d30c153d93419ac1aa7c/iphone/Classes/TiUIiOSApplicationShortcutsProxy.m#L176] support the third icon type, which is [iconWithContact|https://developer.apple.com/library/prerelease/ios/documentation/UIKit/Reference/UIApplicationShortcutIcon_Class/index.html#//apple_ref/occ/clm/UIApplicationShortcutIcon/iconWithContact:] atm, which would be nice to add.",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-19717,8.0,"Android: Support usage of third-party AARs in Hyperloop Add some mechanism to reference, include and use third-party libraries in Hyperloop JS code.",,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TIMOB-19722,2.0,"Android: Use the Reveal Effect has NPE [~manuellehner] mentions:
The PR in TIMOB-19579 introduced a bug here https://github.com/appcelerator/titanium_mobile/commit/52808d394be162771f607db916a73f9c44363beb#diff-bec22e2efdd8b352a7754ea42f435dc7R755 as options may be null (see e.g. here ). This results in a NPE",,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMOB-19737,1.0,"Error when selecting an iOS certificate without provisioning profiles When selecting a distribution certificate for which I don't have any provisioning profile I get:

","<code>
Fokkes-MacBook-Pro:HouseBattle fokkezb$ ti build -p iOS -T dist-adhoc
Titanium Command-Line Interface, CLI version 5.0.5, Titanium SDK version 5.0.2.GA
Copyright (c) 2012-2015, Appcelerator, Inc.  All Rights Reserved.

Please report bugs to http://jira.appcelerator.org/

Which distribution certificate would you like to use?
/Users/fokkezb/Library/Keychains/login.keychain
   1)  Fokke Zandbergen (XXX)  (expires Mar 30, 2016 12:46:31 pm)
Select a certificate by number or name: 2


/Users/fokkezb/Library/Application Support/Titanium/mobilesdk/osx/5.0.2.GA/iphone/cli/commands/_build.js:945
					logger.error(__('Unable to find any distribution or adhoc provisioning profiles'));
     ^
ReferenceError: logger is not defined
    at Object.prompt (/Users/fokkezb/Library/Application Support/Titanium/mobilesdk/osx/5.0.2.GA/iphone/cli/commands/_build.js:945:6)
    at CLI.<anonymous> (/usr/local/lib/node_modules/titanium/lib/cli.js:838:9)
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:945:13
    at Immediate.q.process (/usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:913:25)
    at processImmediate [as _immediateCallback] (timers.js:367:17)
---------------------------------------------
    at Object.setImmediate (/usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:200:9)
    at _insert (/usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:861:19)
    at Object.q.push (/usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:888:17)
    at /usr/local/lib/node_modules/titanium/lib/cli.js:925:9
    at Array.forEach (native)
    at CLI.prompt (/usr/local/lib/node_modules/titanium/lib/cli.js:924:43)
    at CLI.<anonymous> (/usr/local/lib/node_modules/titanium/lib/cli.js:640:13)
    at /usr/local/lib/node_modules/titanium/node_modules/node-appc/lib/async.js:66:6
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:697:13
---------------------------------------------
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:275:35
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:44:16
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:694:17
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:173:37
    at CLI.<anonymous> (/usr/local/lib/node_modules/titanium/lib/cli.js:451:65)
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:689:13
    at iterate (/usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:265:13)
    at process._tickCallback (node.js:355:11)
---------------------------------------------
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:275:35
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:44:16
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:694:17
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:173:37
    at CLI.<anonymous> (/usr/local/lib/node_modules/titanium/lib/cli.js:451:65)
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:689:13
    at iterate (/usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:265:13)
    at process._tickCallback (node.js:355:11)
---------------------------------------------
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:275:35
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:44:16
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:694:17
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:173:37
    at CLI.<anonymous> (/usr/local/lib/node_modules/titanium/lib/cli.js:451:65)
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:689:13
    at iterate (/usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:265:13)
    at process._tickCallback (node.js:355:11)
---------------------------------------------
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:275:35
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:44:16
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:694:17
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:173:37
    at CLI.<anonymous> (/usr/local/lib/node_modules/titanium/lib/cli.js:451:65)
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:689:13
    at iterate (/usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:265:13)
    at process._tickCallback (node.js:355:11)
---------------------------------------------
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:275:35
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:44:16
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:694:17
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:173:37
    at CLI.<anonymous> (/usr/local/lib/node_modules/titanium/lib/cli.js:451:65)
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:689:13
    at iterate (/usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:265:13)
    at process._tickCallback (node.js:355:11)
---------------------------------------------
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:275:35
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:44:16
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:694:17
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:173:37
    at CLI.<anonymous> (/usr/local/lib/node_modules/titanium/lib/cli.js:451:65)
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:689:13
    at iterate (/usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:265:13)
    at process._tickCallback (node.js:355:11)
---------------------------------------------
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:275:35
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:44:16
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:694:17
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:173:37
    at CLI.<anonymous> (/usr/local/lib/node_modules/titanium/lib/cli.js:451:65)
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:689:13
    at iterate (/usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:265:13)
    at process._tickCallback (node.js:355:11)
---------------------------------------------
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:275:35
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:44:16
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:694:17
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:173:37
    at CLI.<anonymous> (/usr/local/lib/node_modules/titanium/lib/cli.js:451:65)
    at /usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:689:13
    at iterate (/usr/local/lib/node_modules/titanium/node_modules/async/lib/async.js:265:13)
    at process._tickCallback (node.js:355:11)
<code></code></anonymous></anonymous></anonymous></anonymous></anonymous></anonymous></anonymous></anonymous></anonymous></anonymous></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TIMOB-19757,0.0,"Cannot access files in Resources directory with 5.2.x {code:title=Environment}
Operating System
  Name                        = Mac OS X
  Version                     = 10.11.1
  Architecture                = 64bit
  # CPUs                      = 8
  Memory                      = 17179869184
Node.js
  Node.js Version             = 0.10.38
  npm Version                 = 1.4.28
Titanium CLI
  CLI Version                 = 5.0.5
Titanium SDK
  SDK Version                 = 5.2.0.v20151014151229
  SDK Path                    = /Volumes/Data/Users/sebastian/Library/Application Support/Titanium/mobilesdk/osx/5.0.2.GA
  Target Platform             = iphone
","<code>

{code:title=Example}
var self = Ti.UI.createWindow({
    title: 'file test',
    backgroundColor: '#fff'
});

var navController = Ti.UI.iOS.createNavigationWindow({
    window: self
});

var testFile = Ti.Filesystem.getFile(Ti.Filesystem.getResourcesDirectory(), 'KS_nav_ui.png');
alert(testFile.getSize());

navController.open();
<code>

With SDK 5.0.2.GA the alert gives me 748, with 5.1.x and 5.2.x it alerts 0.

There are several problems, not getting files out of the resources directory. Also getting directories with getFile for getDirectoryListing() does not work.
</code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TIMOB-19759,2.0,"iOS: Parity: tab listeners On Android you listen for the events on the Tab object, but on iOS you listen for the events on the TabGroup. ",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-19760,3.0,"iOS: Enabled main thread produces unexpected behavior The main thread is enabled by default in Ti SDK 5.1.0 and later. This just produced quite a lot unexpected behaviors on my projects, here some of them:
* Click events on some views not working
* Picker does not appear any more

Disabling the usage of the main thread manually resolves all issues. Because of that and the related tickets we received so far (where disabling the main thread resolved them), I would overthink if we really should enable the main thread updates in 5.1.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TIMOB-19768,2.0,"iOS needs changes to support Hyperloop proxy binding We need to make changes to the Kroll binding to be able to detect our proxies stored in JSValueRef so that we can pass native Hyperloop objects to Titanium (for example, passing UIView to a Ti.View to be rendered).",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-19789,5.0,"Windows: Docs - Clarify requirements & installation Per [~fokkezb] on TIMOB-19750: 

{quote}
We might want to clarify http://docs.appcelerator.com/platform/latest/#!/guide/Installing_the_Windows_Phone_SDK-section-43306274_InstallingtheWindowsPhoneSDK-VisualStudio which could be read as Visual Studio 2015 being ""higher"" then VS2013 Community as well.
{quote}

Also, we might want to revisit installation docs about use with VS 2015 and Windows 10.",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIMOB-19791,13.0,"Android: Update v8_titanium build process to build latest LTS of V8 Looks like current stable is now 4.6.85 of V8, though given how long all the pieces to do this will take, we may want to target 4.8 which is the current ""dev channel"" (the stable branch gets moved every 6 weeks).

https://github.com/appcelerator/v8_titanium",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMOB-19793,5.0,"Android: Update makefiles and build.xml to build against latest LTS of V8 library We'll need to update some build files to target the new V8 library once it's ready. Specifically:

Point to the new version number here: https://github.com/appcelerator/titanium_mobile/blob/master/android/build/libv8.properties

Update the makefiles to handle the new libs (which are built into separate static libraries, not a single libv8.a):
- https://github.com/appcelerator/titanium_mobile/blob/master/android/runtime/v8/Application.mk
- https://github.com/appcelerator/titanium_mobile/tree/master/android/runtime/v8/src/ndk-modules/libv8
- https://github.com/appcelerator/titanium_mobile/blob/master/android/runtime/v8/src/native/Android.mk
- https://github.com/appcelerator/titanium_mobile/blob/master/android/runtime/v8/src/native/common.mk

Possibly update the ant build.xml to grab the built library:
https://github.com/appcelerator/titanium_mobile/blob/master/android/build/common.xml#L694",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMOB-19798,5.0,"CardView: contentPadding(X) and cardCornerRadius should use default unit The following sample and attached screenshot demonstrate that the 5 {{contentPadding}} properties and {{cardCornerRadius}} do not use the default unit but are a Number used with {{px}}.

It should use the default unit like all views.

{code:javascript}
var win = Ti.UI.createWindow({
	layout: 'vertical'
});

var card = Ti.UI.Android.createCardView({
	top: 20,
	left: 20,
	right: 20,

	contentPadding: 20,
	cardCornerRadius: 20
});

card.add(Ti.UI.createLabel({
	text: 'PADDING AND TEXT NOT AS EXPECTED',
	color: '#000'
}));

win.add(card);

var card = Ti.UI.Android.createCardView({
	top: 20,
	left: 20,
	right: 20,
	
	contentPaddingBottom: 20,
	contentPaddingLeft: 20,
	contentPaddingRight: 20,
	contentPaddingTop: 20,
	cardCornerRadius: 20
});

card.add(Ti.UI.createLabel({
	text: 'PADDING AND TEXT NOT AS EXPECTED',
	color: '#000'
}));

win.add(card);

var view = Ti.UI.createView({
	top: 20,
	left: 20,
	right: 20,

	height: Ti.UI.SIZE,

	borderRadius: 20,

	backgroundColor: 'white'
});

view.add(Ti.UI.createLabel({
	top: 20,
	right: 20,
	bottom: 20,
	left: 20,

	height: Ti.UI.SIZE,

	text: 'PADDING &amp; RADIUS AS EXPECTED',
	color: '#000'
}));

win.add(view);

win.open();
",<code></code>,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMOB-19799,8.0,"iOS: ioslib: TypeError: Cannot read property 'sort' of undefined Appears that we need some better error checking. I don't have the specific instance to recreate, though the code appears to be vulnerable here:

  /usr/local/bin/node /Users/ingo/.appcelerator/install/5.0.3/package/node_modules/appc-cli-titanium/node_modules/titanium/bin/titanium build -l trace --plugin-paths /Users/ingo/.appcelerator/install/5.0.3/package/node_modules --config-file /var/folders/jf/k0njrhzd5nb9q91mdm4ymr380000gp/T/build-1445886520214.json --no-banner

","<code>
[TRACE] [ioslib] No iOS Simulator UDID specified, searching for best match
[TRACE] [ioslib] Scanning Xcodes: 7.1:7B91b
TypeError: Cannot read property 'sort' of undefined
    at /Users/ingo/Library/Application Support/Titanium/mobilesdk/osx/5.1.0.v20151021132025/node_modules/ioslib/lib/simulator.js:604:53
    at /Users/ingo/Library/Application Support/Titanium/mobilesdk/osx/5.1.0.v20151021132025/node_modules/ioslib/lib/simulator.js:127:11
    at /Users/ingo/Library/Application Support/Titanium/mobilesdk/osx/5.1.0.v20151021132025/node_modules/ioslib/lib/utilities.js:55:9
    at process._tickCallback (node.js:355:11)
---------------------------------------------
    at magik (/Users/ingo/Library/Application Support/Titanium/mobilesdk/osx/5.1.0.v20151021132025/node_modules/ioslib/lib/utilities.js:40:13)
    at detect (/Users/ingo/Library/Application Support/Titanium/mobilesdk/osx/5.1.0.v20151021132025/node_modules/ioslib/lib/simulator.js:123:9)
    at /Users/ingo/Library/Application Support/Titanium/mobilesdk/osx/5.1.0.v20151021132025/node_modules/ioslib/lib/simulator.js:426:3
    at fireCallbacks (/Users/ingo/Library/Application Support/Titanium/mobilesdk/osx/5.1.0.v20151021132025/node_modules/ioslib/lib/xcode.js:63:5)
    at /Users/ingo/Library/Application Support/Titanium/mobilesdk/osx/5.1.0.v20151021132025/node_modules/ioslib/lib/xcode.js:69:11
    at /Users/ingo/Library/Application Support/Titanium/mobilesdk/osx/5.1.0.v20151021132025/node_modules/ioslib/lib/utilities.js:55:9
    at process._tickCallback (node.js:355:11)
<code></code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TIMOB-19801,1.0,"Android: CardView causes crash when cardCornerRadius AND backgroundColor are set The following sample demonstrates that the app crashes when you use both the {{backgroundColor}} and {{cardCornerRadius}} property on a CardView. If you use {{cardBackgroundColor}} instead it works.

{code:javascript}
var win = Ti.UI.createWindow();

var card = Ti.UI.Android.createCardView({
	top: 20,
	left: 20,
	right: 20,
	contentPadding: 20,

	// Remove and it won't crash
	cardCornerRadius: 20,

	// Rename to cardBackgroundColor and it won't crash
	backgroundColor: '#F00'
});

card.add(Ti.UI.createLabel({
	text: 'Hello, world!',
	color: '#000'
}));

win.add(card);

win.open();
","<code>

*Logs*

<code>
[ERROR] TiApplication: (main) [478,478] Sending event: exception on thread: main msg:java.lang.RuntimeException: Unable to start activity ComponentInfo{test.android/org.appcelerator.titanium.TiActivity}: java.lang.ClassCastException: android.graphics.drawable.ColorDrawable cannot be cast to android.support.v7.widget.RoundRectDrawable; Titanium 5.1.0,2015/10/26 16:46,c914b0f
[ERROR] TiApplication: java.lang.RuntimeException: Unable to start activity ComponentInfo{test.android/org.appcelerator.titanium.TiActivity}: java.lang.ClassCastException: android.graphics.drawable.ColorDrawable cannot be cast to android.support.v7.widget.RoundRectDrawable
[ERROR] TiApplication: 	at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:2325)
[ERROR] TiApplication: 	at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:2387)
[ERROR] TiApplication: 	at android.app.ActivityThread.access$800(ActivityThread.java:151)
[ERROR] TiApplication: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1303)
[ERROR] TiApplication: 	at android.os.Handler.dispatchMessage(Handler.java:102)
[ERROR] TiApplication: 	at android.os.Looper.loop(Looper.java:135)
[ERROR] TiApplication: 	at android.app.ActivityThread.main(ActivityThread.java:5254)
[ERROR] TiApplication: 	at java.lang.reflect.Method.invoke(Native Method)
[ERROR] TiApplication: 	at java.lang.reflect.Method.invoke(Method.java:372)
[ERROR] TiApplication: 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:903)
[ERROR] TiApplication: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:698)
[ERROR] TiApplication: Caused by: java.lang.ClassCastException: android.graphics.drawable.ColorDrawable cannot be cast to android.support.v7.widget.RoundRectDrawable
[ERROR] TiApplication: 	at android.support.v7.widget.CardViewApi21.setRadius(CardViewApi21.java:36)
[ERROR] TiApplication: 	at android.support.v7.widget.CardView.setRadius(CardView.java:281)
[ERROR] TiApplication: 	at ti.modules.titanium.ui.widget.TiUICardView.processProperties(TiUICardView.java:62)
[ERROR] TiApplication: 	at org.appcelerator.kroll.KrollProxy.setModelListener(KrollProxy.java:1209)
[ERROR] TiApplication: 	at org.appcelerator.titanium.proxy.TiViewProxy.realizeViews(TiViewProxy.java:505)
[ERROR] TiApplication: 	at org.appcelerator.titanium.proxy.TiViewProxy.handleGetView(TiViewProxy.java:496)
[ERROR] TiApplication: 	at org.appcelerator.titanium.proxy.TiViewProxy.getOrCreateView(TiViewProxy.java:474)
[ERROR] TiApplication: 	at org.appcelerator.titanium.proxy.TiViewProxy.realizeViews(TiViewProxy.java:512)
[ERROR] TiApplication: 	at org.appcelerator.titanium.proxy.TiViewProxy.handleGetView(TiViewProxy.java:496)
[ERROR] TiApplication: 	at org.appcelerator.titanium.proxy.TiViewProxy.getOrCreateView(TiViewProxy.java:474)
[ERROR] TiApplication: 	at org.appcelerator.titanium.proxy.TiViewProxy.handleAdd(TiViewProxy.java:675)
[ERROR] TiApplication: 	at org.appcelerator.titanium.proxy.TiViewProxy.add(TiViewProxy.jav
[ERROR] TiApplication: 	at ti.modules.titanium.ui.WindowProxy.windowCreated(WindowProxy.java:237)
[ERROR] TiApplication: 	at org.appcelerator.titanium.TiActivityWindows.windowCreated(TiActivityWindows.java:33)
[ERROR] TiApplication: 	at org.appcelerator.titanium.TiBaseActivity.windowCreated(TiBaseActivity.java:501)
[ERROR] TiApplication: 	at org.appcelerator.titanium.TiBaseActivity.onCreate(TiBaseActivity.java:594)
[ERROR] TiApplication: 	at org.appcelerator.titanium.TiActivity.onCreate(TiActivity.java:18)
[ERROR] TiApplication: 	at android.app.Activity.performCreate(Activity.java:5990)
[ERROR] TiApplication: 	at android.app.Instrumentation.callActivityOnCreate(Instrumentation.java:1106)
[ERROR] TiApplication: 	at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:2278)
[ERROR] TiApplication: 	... 10 more
-- End application log -------------------------------------------------------
<code></code></code></code>",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMOB-19803,1.0,"Android: CardView should not have both borderRadius and cardCornerRadius The CardView is documented to have both {{borderRadius}} and {{cardCornerRadius}}. Both also work, be it with different result because cardCornerRadius does not use the default unit (TIMOB-19798).

Unless there is a valid reason to have both (which should then be clearly documented) I suggest that we only have {{borderRadius}} for consistency within the SDK.

{code:javascript}
var win = Ti.UI.createWindow({
	layout: 'vertical'
});

var card1 = Ti.UI.Android.createCardView({
	top: 20,
	left: 20,
	right: 20,
	contentPadding: 20,

	cardCornerRadius: 20
});

card1.add(Ti.UI.createLabel({
	text: 'cardCornerRadius',
	color: '#000'
}));

win.add(card1);

var card2 = Ti.UI.Android.createCardView({
	top: 20,
	left: 20,
	right: 20,
	contentPadding: 20,

	borderRadius: 20
});

card2.add(Ti.UI.createLabel({
	text: 'borderRadius',
	color: '#000'
}));

win.add(card2);

var card3 = Ti.UI.Android.createCardView({
	top: 20,
	left: 20,
	right: 20,
	contentPadding: 20,

	borderRadius: 20,
	cardCornerRadius: 20
});

card3.add(Ti.UI.createLabel({
	text: 'cardCornerRadius + borderRadius',
	color: '#000'
}));

win.add(card3);

win.open();
",<code></code>,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMOB-19804,5.0,"Windows: Modify Windows SDK build process to grab and use JavaScriptCore from a URL Our current build for Windows SDK assumes we have a pre-built JSC installed on the machine and an environment variable pointing at it. This means that we have to VPN and RDP into the build agents to set up a new/different JSC build to use - grab the zip, unzip it, and then change the environment variable JavaScriptCore_HOME to point at the new folder. This means we can't try out new versions of JSC in a new build or PR.

We should change the build scripts (in groovy and/or the node scripts) to be able to point at a new JSC build URL to use for the build - so that we can make PRs that update JSC and see if the build/tests pass, and so that we eliminate the manual steps in setting up the build.",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
TIMOB-19807,5.0,"KitchenSink: Control->Buttons.Image is positioned on top of the label and can't be resized.  When auto layout is enabled it causes the camera png to be placed onto of the label instead of the side, regardless what the position of the image gets set too.  Controls-&gt;Button. See image for reference. ",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-19820,5.0,"Windows: Ti.Database.ResultSet fieldName() function crashes app  Run the code below in the Windows Emulator.
","<code>
var booksDB = Ti.Database.open('booksDB');
booksDB.execute('CREATE TABLE IF NOT EXISTS books(id INTEGER PRIMARY KEY AUTOINCREMENT, title TEXT, author TEXT)');
booksDB.execute('REPLACE INTO books (title,author) VALUES (?,?)', ('Great Expectations', 'Charles Dickens'));
var result = booksDB.execute('SELECT * FROM books');
Ti.API.info('=== RESULT ===');
Ti.API.info(result.fieldCount);
for (var i = 0, j = result.fieldCount; i &lt; j; i++) {
  Ti.API.info(result.fieldName(i));
}
Ti.API.info('==============');
result.close();
booksDB.close();
<code>

RESULTS:
<code>
[INFO]  Installing and launching the application
[INFO]  Project built successfully in 25s 336ms

[INFO]  Connected to app
-- Start application log -----------------------------------------------------
[INFO]  === RESULT ===
[INFO]  3
[INFO]  Disconnected from app
-- End application log -------------------------------------------------------

[ERROR] The remote procedure call failed.
[ERROR] Error: The remote procedure call failed.
    at ChildProcess.<anonymous> (C:\ProgramData\Titanium\mobilesdk\win32\5.1.0.v20151026164636\node_modules\windowslib\lib\emulator.js:287:15)
    at ChildProcess.emit (events.js:110:17)
    at maybeClose (child_process.js:1008:16)
    at Socket.<anonymous> (child_process.js:1176:11)
    at Socket.emit (events.js:107:17)
    at Pipe.close (net.js:476:12)
<code></code></anonymous></anonymous></code></code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
