issuekey,storypoint,context,codesnippet,Bug,Improvement,New Feature,Story,Task, Acegi, PGP, SXC, WS-Security), XPath, XSLT,Batch,Build: (other),Build: Distributions,Build: Integration Tests,Build: Libraries / Dependencies,Build: Maven,Core: (other),Core: API,Core: Bootstrap / Standalone,Core: Components,Core: Concurrency / Threading,Core: Configuration,Core: Containers,Core: Deployment,Core: Domains shared resources,Core: Endpoints,Core: Event/Message,Core: Exception Handling,Core: Expressions,Core: Flow,Core: Lifecycle,Core: Logging,Core: Non-Blocking,Core: Properties,Core: Queues (SEDA) / Persistence,Core: Registry,Core: Routing / Filters,Core: Services,Core: Sessions,Core: Streaming,Core: Transactions,Core: Transformers,Core: Transports,Core: Watermark,Documentation / Website,Examples / Tutorials,Extensions,Extensions API,Modules: (other),Modules: CXF,Modules: Database,Modules: Devkit Support,Modules: HTTP,Modules: JSON,Modules: Jersey,Modules: Management / JMX,Modules: Scripting,Modules: Security (Spring Security,Modules: Spring,Modules: Validators,Modules: WS Consumer,Modules: XA Transactions,Modules: XML,Schema,Tools,Transport: Axis,Transport: Email,Transport: FTP / SFTP,Transport: File,Transport: HTTP(S) / Jetty,Transport: JDBC,Transport: JMS,Transport: TCP / UDP / SSL / Multicast,Transport: VM,Transport: XMPP (Jabber),e: DataSense,sdk
MULE-6673,5.0,Update Spring version used in Mule to 3.2 Update the version of Spring we are using to 3.2,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-6699,5.0,"Intercepting Are not generating message processor path  This is currently breaking debugger, since all MP that executes after an intercepting MP are not being executed. ",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-6711,8.0,APIkit example application Create an example application to showcase apikit functionality,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-6713,8.0,"GitHub migration - svn repo migration to github
- bamboo plans update",,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-6714,5.0,Deprecate Services (and anything else we can) Deprecate Services (and anything else we can),,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-6718,5.0,"When setting a basic authorization filter if no authorizations headers are set in the request, an exception is thrown and there is no request from the browser to add the keys. When setting a basic authorization filter if no authorizations headers are set in the request, an exception is thrown and there is no request from the browser to add the keys.

Steps to reproduce:
Deploy app in a 3.4.0-RC2 mule instance.
In a browser go to http://localhost:4567/authenticate
Expected: a pop-up requesting for authentication should appear.
Actual:  The response is ""Registered authentication is set to org.mule.transport.http.filters.HttpBasicAuthenticationFilter but there was no security context on the session. Authentication denied on endpoint http://localhost:4567/authenticate. Message payload is of type: String""
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MULE-6723,3.0,"Restarting a Mule app cause loss of JMS messages even when using transactions # Start a local ActiveMQ instance listening on port 61616 with in and out queues 
# Deploy transactional-jms.zip
# ab -n 1000 -c 10 http://localhost:8080/help
# Wait for messages to be put to in queue
# Restart Mule app
Expected: All messages are copied from in queue to out queue
Actual: About 100 messages are lost",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MULE-6732,5.0,"HTTP(S) transport generates everlasting temporary files When doing a multipart upload it may create a temporary file. It will remain on the disk drive because the file is not being deleted once the outputstream is closed. A deleteOnExit flag would not be effective for never-closing applications.

This eventually leads to ""java.io.IOException: No space left on device"".

The location where this file is being created may be seen at https://github.com/mulesoft/mule/blob/mule-3.x/transports/http/src/main/java/org/mule/transport/http/multipart/MultiPartInputStream.java#L135",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MULE-6746,5.0,"Fix the 3.x site build javadoc generation is failing.
check log here:

http://bamboo.mulesoft.org/browse/MULE3X-MULE3XSITE-SITE",,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-6749,8.0,"ReplyToHandlers do not work with Dynamic Outbound Endpoints ReplyToHandler in the case of Ajax (AjaxReplyToHandler) depends on the MessageSourceURI to actually send the message back to the caller. 

If a dynamic outbound endpoint is introduced in the middle which replaces the event's MessageSourceURI it breaks the replyTo.

See the following flow (modified version of the Order Processing example shipped with Studio):

","<code>
<flow doc:name=""orderProxy"" name=""orderProxy"">
<ajax:inbound-endpoint channel=""/orders/soap"" connector-ref=""ajaxServer"" doc:name=""/orders/soap"" responsetimeout=""10000""></ajax:inbound-endpoint>
<outbound-endpoint address=""http://#[string:0.0.0.0:1080/orders]"" connector-ref=""HttpConnector"" doc:name=""Generic"" exchange-pattern=""request-response""></outbound-endpoint>
<object-to-string-transformer doc:name=""Object to String""></object-to-string-transformer>
</flow>
<code>

produces the following error:

<code>
{""timestamp"":""Wed, 20 Mar 2013 00:03:58 GMT"",""id"":""370"",""data"":{},""channel"":""/orders/soap"",""clientId"":""k9lc8wpz6dr1fsvppi""}
java.lang.reflect.InvocationTargetException
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.mortbay.cometd.BayeuxService.doInvoke(BayeuxService.java:357)
	at org.mortbay.cometd.BayeuxService.invoke(BayeuxService.java:309)
	at org.mortbay.cometd.BayeuxService.access$400(BayeuxService.java:59)
	at org.mortbay.cometd.BayeuxService$AsyncListen.deliver(BayeuxService.java:393)
	at org.mortbay.cometd.ClientImpl.notifyMessageListener(ClientImpl.java:214)
	at org.mortbay.cometd.ClientImpl.doDelivery(ClientImpl.java:194)
	at org.mortbay.cometd.ChannelImpl.deliverToSubscriber(ChannelImpl.java:502)
	at org.mortbay.cometd.ChannelImpl.doDelivery(ChannelImpl.java:464)
	at org.mortbay.cometd.ChannelImpl.doDelivery(ChannelImpl.java:494)
	at org.mortbay.cometd.ChannelImpl.doDelivery(ChannelImpl.java:494)
	at org.mortbay.cometd.AbstractBayeux$PublishHandler.handle(AbstractBayeux.java:1293)
	at org.mortbay.cometd.AbstractBayeux.handle(AbstractBayeux.java:287)
	at org.mortbay.cometd.continuation.ContinuationCometdServlet.service(ContinuationCometdServlet.java:171)
	at org.mule.transport.ajax.container.MuleAjaxServlet.service(MuleAjaxServlet.java:107)
	at org.mortbay.cometd.AbstractCometdServlet.service(AbstractCometdServlet.java:265)
	at org.mortbay.jetty.servlet.ServletHolder.handle(ServletHolder.java:511)
	at org.mortbay.jetty.servlet.ServletHandler.handle(ServletHandler.java:401)
	at org.mortbay.jetty.handler.ContextHandler.handle(ContextHandler.java:766)
	at org.mortbay.jetty.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:230)
	at org.mortbay.jetty.handler.HandlerWrapper.handle(HandlerWrapper.java:152)
	at org.mortbay.jetty.Server.handle(Server.java:326)
	at org.mortbay.jetty.HttpConnection.handleRequest(HttpConnection.java:542)
	at org.mortbay.jetty.HttpConnection$RequestHandler.content(HttpConnection.java:945)
	at org.mortbay.jetty.HttpParser.parseNext(HttpParser.java:756)
	at org.mortbay.jetty.HttpParser.parseAvailable(HttpParser.java:218)
	at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:404)
	at org.mortbay.io.nio.SelectChannelEndPoint.run(SelectChannelEndPoint.java:410)
	at org.mortbay.thread.QueuedThreadPool$PoolThread.run(QueuedThreadPool.java:582)
Caused by: org.mule.api.MessagingException: Endpoint scheme must be compatible with the connector scheme. Connector is: ""ajax"", endpoint is ""http://0.0.0.0:1080/orders"" (java.lang.IllegalArgumentException). Message payload is of type: String
	at org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:35)
	at org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:46)
	at org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:43)
	at org.mule.processor.chain.DefaultMessageProcessorChain.doProcess(DefaultMessageProcessorChain.java:93)
	at org.mule.processor.chain.AbstractMessageProcessorChain.process(AbstractMessageProcessorChain.java:66)
	at org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:27)
	at org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:43)
	at org.mule.processor.AbstractInterceptingMessageProcessorBase.processNext(AbstractInterceptingMessageProcessorBase.java:105)
	at org.mule.processor.AsyncInterceptingMessageProcessor.process(AsyncInterceptingMessageProcessor.java:98)
	at org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:27)
	at org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:46)
	at org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:43)
	at org.mule.processor.chain.DefaultMessageProcessorChain.doProcess(DefaultMessageProcessorChain.java:93)
	at org.mule.processor.chain.AbstractMessageProcessorChain.process(AbstractMessageProcessorChain.java:66)
	at org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:27)
	at org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:43)
	at org.mule.processor.AbstractInterceptingMessageProcessorBase.processNext(AbstractInterceptingMessageProcessorBase.java:105)
	at org.mule.interceptor.AbstractEnvelopeInterceptor.process(AbstractEnvelopeInterceptor.java:55)
	at org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:27)
	at org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:46)
	at org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:43)
	at org.mule.processor.AbstractInterceptingMessageProcessorBase.processNext(AbstractInterceptingMessageProcessorBase.java:105)
	at org.mule.processor.AbstractFilteringMessageProcessor.process(AbstractFilteringMessageProcessor.java:44)
	at org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:27)
	at org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:46)
	at org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:43)
	at org.mule.processor.AbstractInterceptingMessageProcessorBase.processNext(AbstractInterceptingMessageProcessorBase.java:105)
	at org.mule.construct.AbstractPipeline$1.process(AbstractPipeline.java:102)
	at org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:27)
	at org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:46)
	at org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:43)
	at org.mule.processor.chain.DefaultMessageProcessorChain.doProcess(DefaultMessageProcessorChain.java:93)
	at org.mule.processor.chain.AbstractMessageProcessorChain.process(AbstractMessageProcessorChain.java:66)
	at org.mule.processor.chain.InterceptingChainLifecycleWrapper.doProcess(InterceptingChainLifecycleWrapper.java:57)
	at org.mule.processor.chain.AbstractMessageProcessorChain.process(AbstractMessageProcessorChain.java:66)
	at org.mule.processor.chain.InterceptingChainLifecycleWrapper.access$001(InterceptingChainLifecycleWrapper.java:29)
	at org.mule.processor.chain.InterceptingChainLifecycleWrapper$1.process(InterceptingChainLifecycleWrapper.java:90)
	at org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:27)
	at org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:46)
	at org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:43)
	at org.mule.processor.chain.InterceptingChainLifecycleWrapper.process(InterceptingChainLifecycleWrapper.java:85)
	at org.mule.construct.AbstractPipeline$3.process(AbstractPipeline.java:194)
	at org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:27)
	at org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:46)
	at org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:43)
	at org.mule.processor.chain.DefaultMessageProcessorChain.doProcess(DefaultMessageProcessorChain.java:93)
	at org.mule.processor.chain.AbstractMessageProcessorChain.process(AbstractMessageProcessorChain.java:66)
	at org.mule.processor.chain.InterceptingChainLifecycleWrapper.doProcess(InterceptingChainLifecycleWrapper.java:57)
	at org.mule.processor.chain.AbstractMessageProcessorChain.process(AbstractMessageProcessorChain.java:66)
	at org.mule.processor.chain.InterceptingChainLifecycleWrapper.access$001(InterceptingChainLifecycleWrapper.java:29)
	at org.mule.processor.chain.InterceptingChainLifecycleWrapper$1.process(InterceptingChainLifecycleWrapper.java:90)
	at org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:27)
	at org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:46)
	at org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:43)
	at org.mule.processor.chain.InterceptingChainLifecycleWrapper.process(InterceptingChainLifecycleWrapper.java:85)
	at org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:27)
	at org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:46)
	at org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:43)
	at org.mule.processor.chain.SimpleMessageProcessorChain.doProcess(SimpleMessageProcessorChain.java:47)
	at org.mule.processor.chain.AbstractMessageProcessorChain.process(AbstractMessageProcessorChain.java:66)
	at org.mule.processor.chain.InterceptingChainLifecycleWrapper.doProcess(InterceptingChainLifecycleWrapper.java:57)
	at org.mule.processor.chain.AbstractMessageProcessorChain.process(AbstractMessageProcessorChain.java:66)
	at org.mule.processor.chain.InterceptingChainLifecycleWrapper.access$001(InterceptingChainLifecycleWrapper.java:29)
	at org.mule.processor.chain.InterceptingChainLifecycleWrapper$1.process(InterceptingChainLifecycleWrapper.java:90)
	at org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:27)
	at org.mule.execution.MessageProcessorNotificationExecutionInterceptor.execute(MessageProcessorNotificationExecutionInterceptor.java:46)
	at org.mule.execution.MessageProcessorExecutionTemplate.execute(MessageProcessorExecutionTemplate.java:43)
	at org.mule.processor.chain.InterceptingChainLifecycleWrapper.process(InterceptingChainLifecycleWrapper.java:85)
	at org.mule.transport.AbstractMessageReceiver.routeMessage(AbstractMessageReceiver.java:220)
	at org.mule.transport.AbstractMessageReceiver.routeMessage(AbstractMessageReceiver.java:202)
	at org.mule.transport.AbstractMessageReceiver.routeMessage(AbstractMessageReceiver.java:194)
	at org.mule.transport.AbstractMessageReceiver.routeMessage(AbstractMessageReceiver.java:181)
	at org.mule.transport.ajax.AjaxMessageReceiver$ReceiverService.route(AjaxMessageReceiver.java:76)
	... 32 more
Caused by: java.lang.IllegalArgumentException: Endpoint scheme must be compatible with the connector scheme. Connector is: ""ajax"", endpoint is ""http://0.0.0.0:1080/orders""
	at org.mule.endpoint.AbstractEndpointBuilder.doBuildOutboundEndpoint(AbstractEndpointBuilder.java:254)
	at org.mule.endpoint.AbstractEndpointBuilder.buildOutboundEndpoint(AbstractEndpointBuilder.java:122)
	at com.mulesoft.habitat.agent.endpoint.AnypointEnabledEndpointFactory.getOutboundEndpoint(AnypointEnabledEndpointFactory.java:44)
	at org.mule.transport.ajax.AjaxReplyToHandler.processReplyTo(AjaxReplyToHandler.java:66)
	at org.mule.routing.requestreply.AbstractReplyToPropertyRequestReplyReplier.processReplyTo(AbstractReplyToPropertyRequestReplyReplier.java:69)
	at org.mule.routing.requestreply.AbstractReplyToPropertyRequestReplyReplier.process(AbstractReplyToPropertyRequestReplyReplier.java:45)
	at org.mule.execution.ExceptionToMessagingExceptionExecutionInterceptor.execute(ExceptionToMessagingExceptionExecutionInterceptor.java:27)
	... 104 more
<code></code></code></code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-6759,5.0,"Http dispatcher thread leak There is a leak of HTTP message dispatcher threads.

Steps to reproduce:
1) Copy hello example app to <mule_home>apps folder
2) Start mule
3) Send a request: http://localhost:8888/?name=Ross
4) Remove the hello example app's anchor file and wait for the app to be undeployed
5) Obtain a thread dump of the mule process

Expected result:
No hello app related threads are in the list of live threads

Actual result:
There are two:
A) One named XXX.processing.time.monitor which is related to MULE-5276
B) One named http-request-dispatch-XXX (which is only created if previous point 3 is executed)

The number of B) threads is increased every time you repeat the deploy/exercise/undeploy steps

NOTE: http-request-dispatch-XXX should be named using the name of the application, ie something like hello-http-request-dispatch-XXX

</mule_home>",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MULE-6760,5.0,ProcessorChain and SubFlows are intercepting when they shouldn't Currently ProcessorChain and SublFlows are Intercepting this affects debugger because notifications are generated wrong. ,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-6765,13.0,"Chaining more than one HTTP outbound endpoint will use the HTTP method of the first one If I have a config file as follows:

","<code>
<flow ...="""">
  ...
  <http:outbound-endpoint ...="""" method=""GET""></http:outbound-endpoint>
<http:outbound-endpoint ...="""" method=""POST""></http:outbound-endpoint>
<http:outbound-endpoint ...="""" method=""GET""></http:outbound-endpoint>
  ...
</flow>
<code>

The second outbound-endpoint will always do a GET because if the input payload is of type HTTPMethod, then it takes the value from there.</code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MULE-6788,5.0,Upgrade CXF to 2.5.9 We should upgrade cxf to get the latest security patches.,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-6789,8.0,"NullPointerException during JMS Reconnect Attempt If you configure an xa enabled connector to a JMS broker and the jms broker goes down, the following exception get thrown:

","<code>
DEBUG 2013-02-19 10:34:55,584 [MuleServer.2] org.mule.retry.notifiers.ConnectNotifier: java.lang.NullPointerException 
at org.mule.transport.AbstractPollingMessageReceiver.schedule(AbstractPollingMessageReceiver.java:97) 
at org.mule.transport.AbstractPollingMessageReceiver.doStart(AbstractPollingMessageReceiver.java:62) 
at org.mule.transport.TransactedPollingMessageReceiver.doStart(TransactedPollingMessageReceiver.java:102) 
at org.mule.transport.AbstractTransportMessageHandler$3.onTransition(AbstractTransportMessageHandler.java:316) 
at org.mule.lifecycle.AbstractLifecycleManager.invokePhase(AbstractLifecycleManager.java:141) 
at org.mule.transport.ConnectableLifecycleManager.fireStartPhase(ConnectableLifecycleManager.java:51) 
at org.mule.transport.AbstractTransportMessageHandler.start(AbstractTransportMessageHandler.java:312) 
at org.mule.transport.AbstractConnector$5.doWork(AbstractConnector.java:1579) 
at org.mule.retry.policies.AbstractPolicyTemplate.execute(AbstractPolicyTemplate.java:67) 
at com.mulesoft.mule.retry.async.RetryWorker.run(RetryWorker.java:74) 
at org.mule.work.WorkerContext.run(WorkerContext.java:310) 
at edu.emory.mathcs.backport.java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1061) 
at edu.emory.mathcs.backport.java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:575) 
at java.lang.Thread.run(Thread.java:662) 
<code>

Step to reproduce:

* run the attached config
* tear down the activemq broker and start it again</code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MULE-6795,0.0,"Throw ""Invalidated calling setPayload"" exception when data flow past from <All> router to java component Flow config is following:

    <flow doc:name=""testFlow1"" name=""testFlow1"">
<http:inbound-endpoint doc:name=""HTTP"" exchange-pattern=""request-response"" host=""localhost"" port=""8080""></http:inbound-endpoint>
<custom-transformer class=""test.ReqToContent"" doc:name=""Java""></custom-transformer>
<all doc:name=""All"">
<component class=""test.B"" doc:name=""B""></component>
<component class=""test.C"" doc:name=""C""></component>
</all>
<component class=""test.CollctToString""></component>
</flow>


There are two components in the one <all> router:

public class B implements Callable {

	@Override
	public Object onCall(MuleEventContext eventContext) throws Exception {
		System.out.println(""B"");
		return ""B"";
	}

public class C implements Callable {

	@Override
	public Object onCall(MuleEventContext eventContext) throws Exception {
		System.out.println(""C"");
		return ""C"";
	}
}


There is a component after the <all> router:

public class CollctToString implements Callable {

	@Override
	public Object onCall(MuleEventContext eventContext) throws Exception {
		return ""CollctToString"";
	}
}


Run the app, it will throw following exception after executing components B and C:

java.lang.IllegalStateException: Payload was invalidated calling setPayload and the message is not collection anymore.
	at org.mule.DefaultMessageCollection.checkValidPayload(DefaultMessageCollection.java:107)
	at org.mule.DefaultMessageCollection.newThreadCopy(DefaultMessageCollection.java:312)
	at org.mule.DefaultMuleEvent.newThreadCopy(DefaultMuleEvent.java:779)
	at org.mule.RequestContext.newEvent(RequestContext.java:140)


I debugged it and found the cause:

DefaultMessageCollection.setPayload() has been called by DefaultMessageCollection.transformMessage(MuleEvent, Transformer).

And DefaultMessageCollection.invalidatedPayload field value is true. 

The 2sec passing parameter of DefaultMessageCollection.transformMessage(MuleEvent, Transformer) method is a transformer which I do not custom, and it will transform message to a String result.

I cannot understand what does the code "" if (this.getPayload() == payload) "" of DefaultMessageCollection.setPayload() mean, this.getPayload() is a collection and payload is a string by previous transformMessage() method. I think it should call addMessage(MuleMessage message) to add all objects returned from components in the <all> router.

It's success when I insert a custom transformer for converting Collection between <all> router output data flow and component class CollctToString.</all></all></all></all>",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-6796,3.0,Allow MEL expressions in cxf:property of cxf:ws-config It would be nice to be able to use MEL expressions for the values of properties in the ws-config so we can set properties based upon the message being processed.,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-6800,5.0,"Thread leak on Mule redeployments for embedded When Mule is running embedded in a container, after redeploying an application, there is a thread which still lives from the previous deployment and gets created again with the new one: Mule.log.slf4j.ref.handler.

Steps to reproduce:
1. Deploy a Mule embedded app in Tomcat (bookstore-admin.war from the examples, for instance).
2. Check the thread count and look for the mentioned thread
3. Re-deploy the app
4. Check the thread count, it should have gone up by 1 and there should be 2 threads called Mule.log.slf4j.ref.handler",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
