issuekey,storypoint,context,codesnippet,Bug,Documentation,Improvement,Story,Task,Wish,HTTP API,allocation,build,c++ api,cmake,containerization,docker,documentation,fetcher,framework,general,isolation,java api,jenkins,leader election,libprocess,master,modules,project website,python api,replicated log,reviewbot,security,slave,statistics,stout,technical debt,test,tests,webui
MESOS-2591,2.0,Refactor launchHelper and statisticsHelper in port_mapping_tests to allow reuse Refactor launchHelper and statisticsHelper in port_mapping_tests to allow reuse,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MESOS-2595,8.0,"Create docker executor Currently we're reusing the command executor to wait on the progress of the docker executor, but has the following drawback:

- We need to launch a seperate docker log process just to forward logs, where we can just simply reattach stdout/stderr if we create a specific executor for docker
- In general, Mesos slave is assuming that the executor is the one starting the actual task. But the current docker containerizer, the containerizer is actually starting the docker container first then launches the command executor to wait on it. This can cause problems if the container failed before the command executor was able to launch, as slave will try to update the limits of the containerizer on executor registration but then the docker containerizer will fail to do so since the container failed. 

Overall it's much simpler to tie the container lifecycle with the executor and simplfies logic and log management.",,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2615,1.0,"Pipe 'updateFramework' path from master to Allocator to support framework re-registration Pipe the 'updateFramework' call from the master through the allocator, as described in the design doc in the epic: MESOS-703",,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2622,1.0,"Document the semantic change in decorator return values In order to enable decorator modules to _remove_ metadata (environment variables or labels), we changed the meaning of the return value for decorator hooks.

The Result<t> return values means:

||State||Before||After||
|Error|Error is propagated to the call-site|No change|
|None|The result of the decorator is not applied|No change|
|Some|The result of the decorator is *appended*|The result of the decorator *overwrites* the final labels/environment object|</t>",,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2680,1.0,"Update modules doc with hook usage example Modules doc states the possibility of using hooks, but doesn't refer to necessary flags and usage example.",,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2696,5.0,Explore exposing stats from kernel Exploratory work.  Additional tickets to follow.,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2700,13.0,"Determine CFS behavior with biased cpu.shares subtrees See this [ticket|https://issues.apache.org/jira/browse/MESOS-2652] for context.

* Understand the relationship between cpu.shares and CFS quota.
* Determine range of possible bias splits
* Determine how to achieve bias, e.g., should 20:1 be 20480:1024 or ~1024:50
* Rigorous testing of behavior with varying loads, particularly the combination of latency sensitive loads for high biased tasks (non-revokable), and cpu intensive loads for the low biased tasks (revokable).
* Discover any performance edge cases?",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2701,8.0,"Implement bi-level cpu.shares subtrees in cgroups/cpu isolator. See this [ticket|https://issues.apache.org/jira/browse/MESOS-2652] for context.

# Configurable bias
# Change cgroup layout
** Implement roll-forward migration path in isolator recover
** Document roll-back migration path",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2702,3.0,Compare split/flattened cgroup hierarchy for CPU oversubscription Investigate if a flat hierarchy is sufficient for oversubscription of CPU or if a two-way split is necessary/preferred.,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2709,3.0,"Design Master discovery functionality for HTTP-only clients When building clients that do not bind to {{libmesos}} and only use the HTTP API (via ""pure"" language bindings - eg, Java-only) there is no simple way to discover the Master's IP address to connect to.

Rather than relying on 'out-of-band' configuration mechanisms, we would like to enable the ability of interrogating the ZooKeeper ensemble to discover the Master's IP address (and, possibly, other information) to which the HTTP API requests can be addressed to.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2722,13.0,"Create access to the Mesos ""state abstraction"" that does not require linking with libmesos See ""src/state/state.hpp"" and ""src/java/src/org/apache/mesos/state/*.java"" for what the ""state abstraction"" is.

With the new HTTP API (see MESOS-2288, MESOS-2289), there will be no need to link to libmesos to a framework for it to communicate with a Mesos master. However, if a framework uses the Mesos ""state abstraction"", either directly in C++ or through other language bindings (e.g., Java), it still needs to link with libmesos. So, in order to achieve libmesos-free frameworks that can leverage all APIs Mesos has to offer, we need a different way to access the ""state abstraction"". 

---

One approach is to provide an HTTP API for state queries that get routed through the Mesos master, which relays them by making calls into libmesos. Details TBD, including how separate this will be from the general HTTP API.
",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2726,13.0,"Add support for enabling network namespace without enabling the network isolator Following the discussion Kapil started, it is currently not possible to enable the linux network namespace for a container without enabling the network isolator (which requires certain kernel capabilities and dependencies).
Following the pattern of enabling pid namespaces (--isolation=""namespaces/pid""). One possible solution could be to add another one for network i.e. ""namespaces/network"".

",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2737,3.0,"Add documentation for maintainers. In order to scale the number of committers in the project, we proposed the concept of maintainers here:

http://markmail.org/thread/cjmdn3d7qfzbxhpm

To follow up on that proposal, we'll need some documentation to capture the concept of maintainers. Both how contributors can benefit from maintainer feedback and the expectations of ""maintainer-ship"".

In order to not enforce an excessive amount of process, maintainers will initially only serve as an encouraged means to help contributors find reviewers and get meaningful feedback.",,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2783,5.0,"document the fetcher For framework developers specifically, Mesos provides a fetcher to move binaries. This needs MVP documentation.

- What is it
- How does it help
- What protocols or schemas are supported
- Can it be extended

This is important to get framework developers over the hump of learning to code against Mesos and grow the ecosystem.",,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2793,1.0,Add support for container rootfs to Mesos isolators Mesos containers can have a different rootfs to the host. Update Isolator interface to pass rootfs during Isolator::prepare(). Update Isolators where  necessary.,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2794,13.0,"Implement filesystem isolators Move persistent volume support from Mesos containerizer to separate filesystem isolators, including support for container rootfs, where possible.

Use symlinks for posix systems without container rootfs. Use bind mounts for Linux with/without container rootfs.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2800,3.0,"Rename Option<T>::get(const T& _t) to getOrElse() and refactor the original function As suggested, if we want to change the name then we should refactor the original function as opposed to having 2 copies. 
If we did have 2 versions of the same function, would it make more sense to delegate one of them to the other.

As of today, there is only one file need to be refactor: 3rdparty/libprocess/3rdparty/stout/include/stout/os/osx.hpp at line 151, 161",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MESOS-2801,3.0,Remove dynamic allocation from Future<T> Remove the dynamic allocation of `T*` inside `Future::Data`,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2804,1.0,"Log framework capabilities in the master. Now that {{Capabilities}} has been added to FrameworkInfo, we should log these in the master when a framework (re-)registers (i.e. which capabilities are enabled and disabled). This would make debugging easier for framework developers.

Ideally, folding in the old {{checkpoint}} capability and logging that as well. In the past, the fact that {{checkpoint}} defaults to false has tripped up a lot of developers.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2805,8.0,"Make synchronized as primary form of synchronization. Re-organize Synchronized to allow {{synchronized(m)}} to work on:
  1. {{std::mutex}}
  2. {{std::recursive_mutex}}
  3. {{std::atomic_flag}}

Move synchronized.hpp into stout, so that developers don't think it's part of the utility suite for actors in libprocess.

Remove references to internal.hpp and replace them with {{std::atomic_flag}} synchronization.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MESOS-2807,3.0,"As a developer I need an easy way to convert MasterInfo protobuf to/from JSON As a preliminary to MESOS-2340, this requires the implementation of a simple (de)serialization mechanism to JSON from/to {{MasterInfo}} protobuf.",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2815,2.0,"Flaky test: FetcherCacheHttpTest.HttpCachedSerialized FetcherCacheHttpTest.HttpCachedSerialized has been observed to fail (once  so far), but normally works fine. Here is the failure output:

[ RUN      ] FetcherCacheHttpTest.HttpCachedSerialized

GMOCK WARNING:
Uninteresting mock function call - returning directly.
    Function call: resourceOffers(0x3cca8e0, @0x2b1053422b20 { 128-byte object <d0-e1 00-00="""" 00-68="""" 04-00="""" 0f-00="""" 10-2b="""" 10-a1="""" 20-df="""" 40-9c="""" 59-49="""" 90-2d="""" a0-de=""""> })
Stack trace:
F0604 13:08:16.377907  6813 fetcher_cache_tests.cpp:354] CHECK_READY(offers): is PENDING Failed to wait for resource offers
*** Check failure stack trace: ***
    @     0x2b10488ff6c0  google::LogMessage::Fail()
    @     0x2b10488ff60c  google::LogMessage::SendToLog()
    @     0x2b10488ff00e  google::LogMessage::Flush()
    @     0x2b1048901f22  google::LogMessageFatal::~LogMessageFatal()
    @           0x9721e4  _CheckFatal::~_CheckFatal()
    @           0xb4da86  mesos::internal::tests::FetcherCacheTest::launchTask()
    @           0xb53f8d  mesos::internal::tests::FetcherCacheHttpTest_HttpCachedSerialized_Test::TestBody()
    @          0x116ac21  testing::internal::HandleSehExceptionsInMethodIfSupported&lt;&gt;()
    @          0x1165e1e  testing::internal::HandleExceptionsInMethodIfSupported&lt;&gt;()
    @          0x114e1df  testing::Test::Run()
    @          0x114e902  testing::TestInfo::Run()
    @          0x114ee8a  testing::TestCase::Run()
    @          0x1153b54  testing::internal::UnitTestImpl::RunAllTests()
    @          0x116ba93  testing::internal::HandleSehExceptionsInMethodIfSupported&lt;&gt;()
    @          0x1166b0f  testing::internal::HandleExceptionsInMethodIfSupported&lt;&gt;()
    @          0x1152a60  testing::UnitTest::Run()
    @           0xcbc50f  main
    @     0x2b104af78ec5  (unknown)
    @           0x867559  (unknown)
make[4]: *** [check-local] Aborted
make[4]: Leaving directory `/home/jenkins/jenkins-slave/workspace/mesos-reviewbot/mesos-0.23.0/_build/src'
make[3]: *** [check-am] Error 2
make[3]: Leaving directory `/home/jenkins/jenkins-slave/workspace/mesos-reviewbot/mesos-0.23.0/_build/src'
make[2]: *** [check] Error 2
make[2]: Leaving directory `/home/jenkins/jenkins-slave/workspace/mesos-reviewbot/mesos-0.23.0/_build/src'
make[1]: *** [check-recursive] Error 1
make[1]: Leaving directory `/home/jenkins/jenkins-slave/workspace/mesos-reviewbot/mesos-0.23.0/_build'
make: *** [distcheck] Error 1
</d0-e1>",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2817,3.0,"Support revocable/non-revocable CPU updates in Mesos containerizer MESOS-2652 provided preliminary support for revocable cpu resources only when specified in the initial resources for a container. Improve this to support updates to/from revocable cpu. Note, *any* revocable cpu will result in the entire container's cpu being treated as revocable at the cpu isolator level. Higher level logic is responsible for adding/removing based on some policy.",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MESOS-2830,8.0,"Add an endpoint to slaves to allow launching system administration tasks As a System Administrator often times I need to run a organization-mandated task on every machine in the cluster. Ideally I could do this within the framework of mesos resources if it is a ""cleanup"" or auditing task, but sometimes I just have to run something, and run it now, regardless if a machine has un-accounted resources  (Ex: Adding/removing a user).

Currently to do this I have to completely bypass Mesos and SSH to the box. Ideally I could tell a mesos slave (With proper authentication) to run a container with the limited special permissions needed to get the task done.",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MESOS-2831,0.0,"FetcherCacheTest.SimpleEviction is flaky Saw this when reviewbot was testing an unrelated review https://reviews.apache.org/r/35119/

","<code>
[ RUN      ] FetcherCacheTest.SimpleEviction

GMOCK WARNING:
Uninteresting mock function call - returning directly.
    Function call: resourceOffers(0x5365320, @0x2b7bef9f1b20 { 128-byte object <b0-c0 00-00="""" 00-18="""" 00-77="""" 04-00="""" 0f-00="""" 20-75="""" 36-e6="""" 40-3a="""" 60-76="""" 7b-2b="""" 7c-2b="""" c0-75=""""> })
Stack trace:
F0607 21:19:23.181392  4246 fetcher_cache_tests.cpp:354] CHECK_READY(offers): is PENDING Failed to wait for resource offers
*** Check failure stack trace: ***
    @     0x2b7be56c5972  google::LogMessage::Fail()
    @     0x2b7be56c58be  google::LogMessage::SendToLog()
    @     0x2b7be56c52c0  google::LogMessage::Flush()
    @     0x2b7be56c81d4  google::LogMessageFatal::~LogMessageFatal()
    @           0x97d182  _CheckFatal::~_CheckFatal()
    @           0xb58a28  mesos::internal::tests::FetcherCacheTest::launchTask()
    @           0xb65b50  mesos::internal::tests::FetcherCacheTest_SimpleEviction_Test::TestBody()
    @          0x11923b7  testing::internal::HandleSehExceptionsInMethodIfSupported&lt;&gt;()
    @          0x118d5b4  testing::internal::HandleExceptionsInMethodIfSupported&lt;&gt;()
    @          0x1175975  testing::Test::Run()
    @          0x1176098  testing::TestInfo::Run()
    @          0x1176620  testing::TestCase::Run()
    @          0x117b2ea  testing::internal::UnitTestImpl::RunAllTests()
    @          0x1193229  testing::internal::HandleSehExceptionsInMethodIfSupported&lt;&gt;()
    @          0x118e2a5  testing::internal::HandleExceptionsInMethodIfSupported&lt;&gt;()
    @          0x117a1f6  testing::UnitTest::Run()
    @           0xcc832b  main
    @     0x2b7be7d46ec5  (unknown)
    @           0x872379  (unknown)
<code></code></b0-c0></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
