#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
2923,low,3,2010-11-29 00:00:00,Task,53,0,19,17,Major,1,0,1,1,2,0,0,0,0.5454545454545454,0,7,19,198,286,385
2924,Nondelay,0,2010-11-29 00:00:00,Patch,72,0,1,3,Major,7,0,1,0,0,0,0,1,0,0,4,86,130,81,143
2925,Nondelay,0,2010-12-02 00:00:00,Bug,38,0,6,7,Critical,2,1,1,2,1,0,0,1,0.1111111111111111,1,5,58,35,94,58
2926,low,6,2010-12-06 00:00:00,Task,50,0,5,10,Major,4,0,1,2,2,1,0,1,0.10526315789473684,0,7,58,35,263,58
2927,Nondelay,0,2010-12-06 00:00:00,Bug,36,0,5,10,Critical,0,1,1,2,0,0,0,1,0.10465116279069768,0,7,58,160,254,150
2928,low,3,2010-12-06 00:00:00,Task,92,1,20,18,Major,0,0,1,1,1,0,0,0,0.10526315789473684,0,7,58,35,286,385
2929,Nondelay,0,2010-12-07 00:00:00,SubTask,153,1,9,13,Blocker,3,1,1,2,0,0,0,1,0.10101010101010101,0,7,2,175,161,330
2930,Nondelay,0,2010-12-08 00:00:00,Task,17,0,13,14,Major,2,0,1,1,1,0,0,0,0.09900990099009901,0,6,19,149,286,385
2931,Nondelay,0,2010-12-08 00:00:00,Task,18,0,13,14,Major,2,0,1,1,4,0,0,0,0.09900990099009901,0,6,77,132,142,138
2932,low,7,2010-12-08 00:00:00,Feature Request,21,0,0,9,Blocker,4,1,1,2,0,0,0,1,0.11403508771929824,1,10,74,172,259,191
2933,low,1,2010-12-09 00:00:00,Task,24,0,12,16,Major,1,0,1,1,3,0,0,0,0.12037037037037036,0,7,80,119,286,385
2934,Nondelay,0,2010-12-09 00:00:00,Task,18,0,12,16,Major,1,0,1,1,2,0,0,0,0.12037037037037036,0,6,77,132,142,138
2935,Nondelay,0,2010-12-09 00:00:00,Task,18,0,12,16,Major,1,0,1,1,5,0,0,0,0.12037037037037036,0,6,77,132,142,138
2936,low,7,2010-12-15 00:00:00,Bug,21,0,2,100,Major,7,0,1,1,0,0,0,1,0.8648648648648649,1,8,58,185,163,373
2937,medium,19,2010-12-17 00:00:00,Bug,34,3,13,20,Critical,6,1,1,2,1,0,0,1,0.15517241379310345,0,5,99,58,61,334
2938,medium,22,2010-12-20 00:00:00,Bug,37,2,1,23,Critical,9,1,1,2,5,0,0,1,0.15702479338842976,0,7,2,193,92,274
2939,Nondelay,0,2010-12-20 00:00:00,Task,38,0,22,13,Major,1,0,1,0,1,0,0,1,0.4716981132075472,0,10,9,174,286,385
2940,Nondelay,0,2010-12-21 00:00:00,Task,10,0,0,0,Critical,1,0,1,0,0,0,0,0,0.11206896551724138,0,5,76,171,277,93
2941,Nondelay,0,2010-12-28 00:00:00,Bug,15,0,7,9,Critical,1,1,1,1,0,0,0,1,0.10404624277456648,0,5,58,165,254,352
2942,Nondelay,0,2011-01-03 00:00:00,Feature Request,16,0,7,10,Major,0,0,1,1,2,0,0,1,0.10344827586206896,0,5,97,191,93,73
2943,low,6,2011-01-03 00:00:00,Bug,17,1,61,11,Critical,2,0,1,0,1,0,0,1,0.10344827586206896,0,9,97,171,197,390
2944,low,5,2011-01-03 00:00:00,Task,17,1,14,17,Major,5,0,1,0,0,0,0,1,0.1016949152542373,0,2,78,200,275,393
2945,medium,29,2011-01-03 00:00:00,SubTask,5,0,21,9,Major,1,3,1,0,0,0,0,0,0.3191489361702128,0,9,19,198,286,385
2946,Nondelay,0,2011-01-05 00:00:00,Task,1,0,0,5,Major,0,0,1,0,0,0,0,0,0.8,0,7,89,140,261,348
2947,medium,39,2011-01-07 00:00:00,Bug,39,0,20,14,Major,1,3,1,1,0,0,0,0,0.4264705882352941,0,2,90,199,297,393
2948,Nondelay,0,2011-01-07 00:00:00,Bug,25,0,6,9,Major,2,0,1,1,0,0,0,1,0,2,8,97,3,254,285
2949,Nondelay,0,2011-01-10 00:00:00,Bug,9,0,6,11,Critical,0,1,1,1,1,0,0,1,0.4225352112676056,0,7,58,35,94,58
2950,medium,14,2011-01-10 00:00:00,Bug,12,2,2,17,Critical,2,1,1,2,1,0,0,1,0.4225352112676056,0,5,58,35,94,58
2951,Nondelay,0,2011-01-10 00:00:00,Bug,9,0,6,11,Critical,0,1,1,1,1,0,0,0,0.4225352112676056,0,7,58,35,94,58
2952,Nondelay,0,2011-01-10 00:00:00,Bug,15,0,61,17,Critical,0,1,1,1,1,0,0,1,0.4225352112676056,0,5,58,35,94,58
2953,Nondelay,0,2011-01-10 00:00:00,Bug,4,0,6,11,Blocker,3,1,1,2,1,0,0,1,0.4225352112676056,0,10,58,187,283,292
2954,Nondelay,0,2011-01-10 00:00:00,Task,1,0,15,20,Major,1,0,1,0,0,0,0,0,0.4225352112676056,0,4,77,132,142,138
2955,Nondelay,0,2011-01-10 00:00:00,Task,1,0,15,20,Major,0,0,1,0,1,0,0,0,0.4225352112676056,0,6,77,132,200,138
2956,Nondelay,0,2011-01-10 00:00:00,Task,8,0,15,20,Major,1,0,1,0,0,0,0,0,0.4225352112676056,0,6,77,132,142,138
2957,Nondelay,0,2011-01-10 00:00:00,Bug,4,0,6,11,Major,0,0,1,0,0,0,0,1,0.5870307167235495,0,10,69,199,254,221
2958,Nondelay,0,2011-01-13 00:00:00,Bug,20,0,61,20,Major,1,2,1,1,0,0,0,1,0.18181818181818182,0,5,83,197,263,335
2959,Nondelay,0,2011-01-13 00:00:00,Enhancement,0,0,0,0,Minor,0,0,1,1,0,0,0,1,0,0,8,90,172,250,241
2960,Nondelay,0,2011-01-14 00:00:00,Bug,6,0,61,21,Critical,0,0,1,0,2,0,0,1,0.10052910052910052,0,7,2,165,147,69
2961,Nondelay,0,2011-01-18 00:00:00,Bug,13,0,5,13,Major,0,0,1,1,0,0,0,1,0.5761589403973509,0,8,93,182,155,68
2962,low,3,2011-01-19 00:00:00,SubTask,3,0,0,8,Major,0,0,1,1,0,0,0,1,0.1610738255033557,0,7,2,198,161,397
2963,Nondelay,0,2011-01-19 00:00:00,Task,4,0,3,32,Major,1,0,1,0,0,0,0,1,0.09844559585492228,0,8,32,84,147,366
2964,Nondelay,0,2011-01-19 00:00:00,Bug,4,0,0,8,Major,0,0,1,0,0,0,0,1,0.09844559585492228,0,10,97,128,175,397
2965,Nondelay,0,2011-01-19 00:00:00,SubTask,7,0,5,10,Major,2,0,1,1,1,0,0,1,0.1610738255033557,0,7,80,175,94,54
2966,low,3,2011-01-19 00:00:00,Bug,18,1,5,10,Major,0,0,1,4,1,0,0,1,0.5756578947368421,0,2,98,185,160,340
2967,low,3,2011-01-19 00:00:00,Bug,6,0,60,23,Major,0,0,1,0,0,0,0,1,0.09844559585492228,0,4,31,166,177,291
2968,Nondelay,0,2011-01-20 00:00:00,SubTask,1,0,7,10,Major,0,0,1,1,0,0,0,1,0.15584415584415584,0,7,2,175,161,323
2969,Nondelay,0,2011-01-20 00:00:00,Bug,144,1,3,32,Major,3,0,1,1,1,0,0,1,0.15584415584415584,0,8,58,132,230,305
2970,low,4,2011-01-22 00:00:00,Bug,9,0,26,13,Major,7,0,1,2,0,0,0,1,0,0,8,97,108,274,334
2971,Nondelay,0,2011-01-24 00:00:00,SubTask,10,0,21,9,Major,0,0,1,0,0,0,0,0,0.3191489361702128,0,10,19,198,286,385
2972,Nondelay,0,2011-01-25 00:00:00,Bug,9,0,27,14,Minor,3,1,1,1,2,0,0,1,0.32038834951456313,1,5,58,35,94,58
2973,medium,12,2011-01-25 00:00:00,Bug,22,0,27,14,Minor,2,1,1,2,1,0,0,1,0.32038834951456313,0,5,72,51,94,58
2974,low,10,2011-01-25 00:00:00,Bug,10,0,3,29,Minor,2,1,1,2,2,0,0,1,0.32038834951456313,0,7,17,35,153,350
2975,Nondelay,0,2011-01-26 00:00:00,Enhancement,5,0,7,6,Major,0,0,1,1,1,0,0,1,0.3,0,5,58,35,94,58
2976,Nondelay,0,2011-01-27 00:00:00,Bug,2,0,6,8,Major,1,0,1,1,1,0,0,1,0.1509433962264151,0,5,58,35,94,397
2977,low,5,2011-01-28 00:00:00,SubTask,3,1,14,6,Major,2,0,1,0,0,0,0,1,0.09644670050761421,0,3,69,121,111,221
2978,low,5,2011-02-07 00:00:00,Task,4,0,22,2,Major,2,0,0,0,1,0,0,0,0.1,0,9,77,132,235,191
2979,low,7,2011-02-07 00:00:00,SubTask,6,0,14,8,Major,1,0,1,1,0,0,0,0,0.1,0,9,21,199,283,78
2980,Nondelay,0,2011-02-21 00:00:00,Story,4,0,0,0,Major,1,0,1,0,0,0,0,0,0.9,0,4,20,190,270,318
2981,Nondelay,0,2011-03-03 00:00:00,Task,1,0,0,2,Major,1,0,1,1,0,0,0,0,0.11290322580645161,0,2,30,199,244,52
2982,Nondelay,0,2011-03-03 00:00:00,Enhancement,1,0,33,0,Major,1,0,1,0,0,0,0,1,0.2,0,10,34,190,234,378
2983,Nondelay,0,2011-03-16 00:00:00,Bug,0,0,0,8,Optional,1,0,0,0,0,0,0,0,0,0,4,96,190,277,8
2984,medium,31,2011-03-24 00:00:00,Bug,41,0,7,3,Blocker,3,3,1,0,11,0,11,1,0.10687022900763359,0,8,95,183,176,94
2985,Nondelay,0,2011-03-26 00:00:00,Feature Request,2,0,2,0,Major,2,0,1,1,0,0,0,1,0.4566929133858268,0,5,52,25,274,357
2986,high,183,2011-04-03 00:00:00,Task,105,0,0,1,Major,0,3,0,0,0,0,0,0,0,0,10,87,175,248,193
2987,Nondelay,0,2011-04-03 00:00:00,Task,13,0,0,1,Major,0,0,0,0,0,0,0,0,0,0,10,96,179,158,205
2988,Nondelay,0,2011-04-06 00:00:00,Feature Request,4,0,0,0,Major,3,0,1,0,1,0,1,0,0.5384615384615384,0,10,81,165,240,339
2989,medium,13,2011-04-11 00:00:00,Release,27,1,29,2,Major,0,0,1,0,0,0,0,0,0.5555555555555556,0,9,9,67,235,15
2990,medium,14,2011-04-14 00:00:00,Support Patch,1,0,65,100,Major,4,0,1,1,1,0,0,1,0,0,6,65,190,284,394
2991,Nondelay,0,2011-04-16 00:00:00,Bug,3,0,0,4,Minor,3,0,1,1,0,0,0,1,0.058823529411764705,0,4,70,118,256,328
2992,medium,54,2011-04-18 00:00:00,Story,46,0,0,150,Major,2,3,1,1,1,0,0,0,0.16666666666666666,0,9,61,105,72,23
2993,medium,52,2011-04-18 00:00:00,Story,42,0,53,1,Major,4,3,1,1,1,0,0,0,0.16666666666666666,0,8,70,164,256,351
2994,high,234,2011-04-20 00:00:00,Bug,287,0,0,1,Major,4,3,1,1,0,0,0,1,0,0,6,27,200,14,320
2995,medium,21,2011-04-25 00:00:00,Feature Request,528,0,0,100,Optional,1,0,1,3,0,0,0,0,0,0,1,92,72,293,224
2996,high,112,2011-04-25 00:00:00,Feature Request,481,0,0,150,Optional,1,3,1,3,0,0,0,0,0,1,1,77,76,265,319
2997,low,1,2011-04-26 00:00:00,Task,3,0,0,1,Major,1,0,0,0,0,0,0,0,0.3333333333333333,0,8,11,106,217,59
2998,low,9,2011-04-26 00:00:00,Task,7,0,0,100,Major,1,0,1,1,0,0,0,0,0.3333333333333333,0,8,11,106,217,59
2999,low,9,2011-04-26 00:00:00,Task,7,0,0,100,Major,1,0,0,0,0,0,0,0,0.3333333333333333,0,8,11,106,217,59
3000,low,9,2011-04-26 00:00:00,Task,7,0,0,100,Major,2,0,1,1,0,0,0,0,0.3333333333333333,0,8,11,106,217,59
3001,low,9,2011-04-26 00:00:00,Task,84,0,0,100,Major,1,0,0,0,0,0,0,0,0.3333333333333333,0,8,11,106,217,59
3002,low,1,2011-04-26 00:00:00,Task,3,0,0,1,Major,0,0,0,0,0,0,0,0,0.3333333333333333,0,8,11,106,217,59
3003,low,9,2011-04-26 00:00:00,Task,7,0,0,100,Major,1,0,0,0,0,0,0,0,0.3333333333333333,0,8,11,106,217,59
3004,low,9,2011-04-26 00:00:00,Task,7,0,0,100,Major,1,0,0,0,0,0,0,0,0.3333333333333333,0,8,11,106,217,59
3005,Nondelay,0,2011-04-26 00:00:00,Task,2,0,60,5,Major,1,0,1,1,0,0,0,0,0.3333333333333333,0,8,11,106,217,59
3006,low,9,2011-04-26 00:00:00,Task,7,0,0,100,Major,1,0,0,0,0,0,0,0,0.3333333333333333,0,8,11,106,217,59
3007,low,7,2011-04-26 00:00:00,Task,6,0,0,1,Major,1,0,0,0,1,0,0,0,0.3333333333333333,0,8,11,106,217,59
3008,low,1,2011-05-01 00:00:00,Task,57,0,57,5,Major,0,0,0,0,0,0,0,1,0.8333333333333334,0,3,5,194,270,298
3009,high,179,2011-05-02 00:00:00,Story,540,1,57,2,Critical,3,1,1,1,1,1,0,0,0.5625,0,5,90,64,205,307
3010,Nondelay,0,2011-05-05 00:00:00,Task,42,0,0,1,Major,7,0,1,1,0,0,0,1,0.5882352941176471,1,9,11,194,223,386
3011,Nondelay,0,2011-05-05 00:00:00,Bug,6,0,0,1,Minor,1,0,1,0,2,0,0,1,0.6666666666666666,0,1,61,32,209,32
3012,low,5,2011-05-18 00:00:00,Feature Request,3,0,2,100,Major,1,0,1,0,0,0,0,1,0.4588235294117647,0,9,91,172,223,395
3013,Nondelay,0,2011-05-20 00:00:00,Bug,0,0,0,5,Major,1,0,1,0,5,1,0,9,0,0,10,59,200,276,280
3014,low,4,2011-06-09 00:00:00,Bug,430,0,0,1,Blocker,5,0,2,1,1,0,0,1,0.4444444444444444,0,8,59,53,155,71
3015,Nondelay,0,2011-06-10 00:00:00,Task,2,0,0,0,Minor,1,0,0,0,0,0,0,1,0.75,0,3,95,143,227,218
3016,low,1,2011-06-20 00:00:00,Feature Request,57,0,62,5,Minor,1,0,0,0,0,0,0,0,0.8571428571428571,0,6,95,137,295,303
3017,low,2,2011-06-29 00:00:00,SubTask,25,0,0,100,Major,2,0,1,1,0,0,0,1,0.12060301507537688,0,6,1,156,247,128
3018,Nondelay,0,2011-06-29 00:00:00,Feature Request,36,0,0,2,Major,4,0,1,0,1,0,0,1,0,0,9,40,161,296,383
3019,medium,15,2011-06-30 00:00:00,Task,46,1,0,100,Major,0,0,1,0,0,0,0,1,0.3333333333333333,0,1,39,193,267,301
3020,low,5,2011-07-08 00:00:00,Release,9,0,31,1,Major,0,0,1,0,0,0,0,0,0.6,0,9,9,67,235,15
3021,Nondelay,0,2011-07-11 00:00:00,Component  Upgrade,4,0,20,6,Major,3,0,1,0,1,0,1,1,0.2215568862275449,0,2,66,200,227,337
3022,low,5,2011-07-14 00:00:00,Task,5,0,100,1,Major,1,0,1,0,0,0,0,1,0.12437810945273632,0,6,50,189,127,361
3023,medium,20,2011-07-15 00:00:00,Feature Request,978,0,0,2,Blocker,5,1,1,1,4,3,0,0,0.11764705882352941,0,9,92,172,281,61
3024,low,5,2011-07-18 00:00:00,Task,14,0,20,7,Major,1,0,1,0,1,1,0,0,0.2261904761904762,0,10,49,120,186,207
3025,low,4,2011-07-27 00:00:00,Task,3,1,80,100,Major,3,0,1,0,1,0,0,1,0.23076923076923078,0,6,77,132,142,138
3026,low,10,2011-07-28 00:00:00,Task,11,0,20,8,Major,1,0,1,1,0,0,0,1,0.22941176470588234,0,5,97,196,156,341
3027,high,112,2011-08-01 00:00:00,Feature Request,100,0,0,150,Major,7,3,1,1,0,0,0,0,0.1111111111111111,0,9,77,178,296,343
3028,low,3,2011-08-04 00:00:00,Bug,2,0,56,8,Minor,2,0,1,0,0,0,0,1,0,0,9,29,34,195,390
3029,Nondelay,0,2011-08-04 00:00:00,Bug,2,0,56,8,Minor,2,0,1,0,0,0,0,1,0,2,4,29,34,195,390
3030,low,1,2011-08-08 00:00:00,Enhancement,524,0,0,100,Major,1,0,1,0,0,0,0,0,0,0,8,70,192,256,328
3031,low,1,2011-08-10 00:00:00,Bug,1,0,0,1,Minor,1,0,1,0,1,0,0,1,0,0,6,4,95,102,305
3032,medium,39,2011-08-11 00:00:00,Release,20,0,33,150,Major,1,3,0,0,0,0,0,0,0.2857142857142857,0,9,61,77,72,111
3033,low,6,2011-08-11 00:00:00,Feature Request,4,0,50,2,Minor,0,0,1,1,2,1,0,1,0.5,0,6,70,180,169,380
3034,low,1,2011-08-15 00:00:00,Release,1,0,4,3,Major,1,0,1,1,0,0,0,0,0.6521739130434783,0,9,61,150,72,227
3035,Nondelay,0,2011-08-16 00:00:00,Bug,1,0,2,10,Major,2,0,1,0,1,0,0,1,0,0,7,100,196,270,362
3036,Nondelay,0,2011-08-19 00:00:00,Bug,0,0,0,0,Minor,3,0,0,0,0,0,0,1,0,0,8,60,173,299,384
3037,low,1,2011-08-19 00:00:00,Release,19,0,35,100,Major,0,0,1,1,0,0,0,0,0.14285714285714285,0,9,9,67,235,15
3038,Nondelay,0,2011-09-05 00:00:00,Release,33,1,38,1,Major,0,0,1,1,0,0,0,0,0.13793103448275862,1,9,9,67,235,15
3039,Nondelay,0,2011-09-05 00:00:00,Release,65,1,38,1,Major,0,0,1,1,0,0,0,0,0.13793103448275862,2,9,9,67,235,15
3040,Nondelay,0,2011-09-05 00:00:00,Release,85,1,38,1,Major,0,0,1,1,0,0,0,0,0.13793103448275862,1,9,9,67,235,15
3041,medium,39,2011-09-12 00:00:00,Feature Request,113,0,15,7,Major,8,3,1,1,0,0,0,1,0,0,5,79,197,296,383
3042,medium,19,2011-09-13 00:00:00,Support Patch,1,0,66,100,Major,4,0,1,0,1,0,0,1,0.18181818181818182,1,7,17,141,195,367
3043,low,1,2011-09-19 00:00:00,Bug,1,0,21,4,Blocker,2,1,1,1,0,0,0,1,0.12376237623762376,1,8,49,185,273,229
3044,low,1,2011-09-26 00:00:00,Bug,2,0,56,8,Major,1,0,1,0,0,0,0,1,0,0,8,54,190,97,387
3045,low,1,2011-09-27 00:00:00,Bug,1,0,0,6,Major,4,0,1,1,0,0,0,1,0,0,10,87,126,106,193
3046,Nondelay,0,2011-09-28 00:00:00,Clarification,1,0,0,12,Blocker,0,1,1,1,0,0,0,0,0.5,0,9,92,147,221,393
3047,medium,27,2011-09-29 00:00:00,Feature Request,27,0,0,100,Trivial,1,0,1,0,0,0,0,1,0,0,3,86,19,225,356
3048,low,3,2011-10-03 00:00:00,Bug,5,0,3,6,Major,16,0,1,0,1,0,0,1,0,0,7,87,126,185,342
3049,medium,29,2011-10-04 00:00:00,Bug,14,0,2,1,Blocker,2,3,1,1,0,0,0,0,0,0,3,64,143,241,366
3050,low,8,2011-10-10 00:00:00,Bug,4,1,1,6,Blocker,9,1,1,3,0,0,0,1,0,0,2,27,197,277,400
3051,Nondelay,0,2011-10-10 00:00:00,Bug,0,0,0,3,Major,0,0,1,1,1,0,0,1,0.5,0,5,52,151,21,254
3052,medium,43,2011-10-24 00:00:00,Task,40,0,4,2,Major,1,3,1,0,0,0,0,1,0.48,0,3,95,127,166,45
3053,low,6,2011-10-25 00:00:00,Task,5,0,12,1,Blocker,0,0,1,2,0,0,0,0,0.5,0,8,75,190,101,400
3054,low,2,2011-10-26 00:00:00,Bug,3,0,0,100,Major,7,0,1,0,2,0,0,1,0,0,3,54,145,134,329
3055,high,250,2011-10-26 00:00:00,Task,207,1,22,4,Major,0,3,1,5,0,0,0,0,0.6,1,9,100,92,278,365
3056,Nondelay,0,2011-10-26 00:00:00,Feature Request,6,0,0,0,Major,3,0,1,0,0,0,0,1,0,1,2,58,178,101,400
3057,Nondelay,0,2011-10-26 00:00:00,Release,14,0,33,1,Major,0,0,1,0,0,0,0,0,0.125,0,9,61,67,235,15
3058,low,6,2011-11-02 00:00:00,Bug,21,0,6,6,Critical,6,0,1,1,0,0,0,1,0.08333333333333333,1,2,94,199,261,333
3059,Nondelay,0,2011-11-15 00:00:00,Bug,3,0,23,5,Major,1,0,1,1,0,0,0,1,0,0,10,49,176,266,180
3060,Nondelay,0,2011-11-15 00:00:00,Feature Request,3,0,23,5,Major,3,0,1,1,1,0,0,1,0,0,9,49,100,281,378
3061,Nondelay,0,2011-11-15 00:00:00,Feature Request,1,0,2,0,Blocker,1,0,1,0,0,0,0,0,0.5953757225433526,0,7,73,93,281,378
3062,Nondelay,0,2011-11-17 00:00:00,Story,3,0,0,0,Critical,2,0,1,1,0,0,0,0,0.10606060606060606,0,5,66,102,57,38
3063,medium,44,2011-11-22 00:00:00,Bug,111,3,1,1,Major,12,3,1,2,0,0,0,1,0.07692307692307693,0,5,99,143,61,354
3064,Nondelay,0,2011-11-28 00:00:00,Task,1,0,22,5,Major,2,0,1,0,3,0,0,1,0.2413793103448276,1,2,39,173,283,330
3065,Nondelay,0,2011-11-30 00:00:00,Bug,465,0,3,0,Blocker,2,0,1,0,0,0,0,1,0.8333333333333334,0,10,75,157,282,319
3066,medium,27,2011-12-01 00:00:00,Task,24,0,0,2,Blocker,0,0,1,1,3,0,2,0,0.46875,0,10,50,189,275,347
3067,high,342,2011-12-05 00:00:00,SubTask,173,1,0,200,Minor,9,3,1,2,0,0,0,1,0,0,4,75,30,257,340
3068,high,359,2011-12-05 00:00:00,SubTask,45,2,0,200,Minor,16,3,1,2,0,0,0,1,0,0,4,75,173,1,387
3069,high,110,2011-12-05 00:00:00,SubTask,174,0,0,150,Minor,4,3,1,2,0,0,0,1,0,0,4,75,170,263,382
3070,high,360,2011-12-05 00:00:00,SubTask,75,2,0,200,Minor,16,3,1,2,0,0,0,1,0,0,4,75,170,1,382
3071,low,4,2011-12-06 00:00:00,Release,13,1,30,100,Major,0,0,1,0,0,0,0,0,0.12121212121212122,0,9,9,67,235,15
3072,Nondelay,0,2011-12-06 00:00:00,Release,105,1,30,0,Major,0,0,1,0,0,0,0,0,0.12121212121212122,0,9,61,67,235,15
3073,Nondelay,0,2011-12-06 00:00:00,Release,158,1,30,0,Major,0,0,1,0,0,0,0,0,0.12121212121212122,0,9,61,67,235,15
3074,Nondelay,0,2011-12-07 00:00:00,Bug,0,0,4,1,Major,1,0,1,1,0,0,0,0,0,0,7,76,175,255,221
3075,Nondelay,0,2011-12-12 00:00:00,Bug,1,0,8,6,Blocker,5,0,1,1,0,0,0,1,0.07142857142857142,1,4,87,59,106,193
3076,Nondelay,0,2011-12-12 00:00:00,Bug,1,0,17,7,Blocker,9,1,1,0,1,1,0,1,0.07142857142857142,0,2,66,102,57,38
3077,low,1,2011-12-13 00:00:00,Bug,11,0,2,6,Major,5,0,1,0,0,0,0,1,0.0625,1,3,78,150,183,208
3078,medium,26,2011-12-16 00:00:00,Bug,14,0,0,100,Critical,2,0,1,0,0,0,0,1,0.058823529411764705,0,10,72,170,99,382
3079,medium,26,2011-12-16 00:00:00,Bug,14,0,0,100,Critical,2,0,1,0,0,0,0,1,0.058823529411764705,0,10,86,170,99,382
3080,Nondelay,0,2011-12-19 00:00:00,Bug,36,0,2,1,Major,1,0,1,0,0,0,0,1,0.05263157894736842,0,4,85,146,222,400
3081,medium,20,2011-12-20 00:00:00,Feature Request,12,0,100,100,Major,6,0,1,0,0,0,0,1,0.047619047619047616,0,10,75,82,42,382
3082,medium,28,2012-01-09 00:00:00,Bug,19,0,100,2,Critical,3,0,1,0,0,0,0,1,0.09090909090909091,0,10,94,169,283,354
3083,Nondelay,0,2012-01-10 00:00:00,Bug,1,0,0,4,Critical,3,0,1,0,0,0,0,1,0.3333333333333333,0,4,95,122,236,376
3084,Nondelay,0,2012-01-27 00:00:00,Task,18,0,0,7,Critical,2,0,1,1,0,0,0,0,0.3392857142857143,0,9,54,92,290,336
3085,medium,24,2012-01-30 00:00:00,Bug,15,0,60,2,Critical,5,0,1,0,0,0,0,1,0.08695652173913043,0,10,85,170,99,382
3086,medium,28,2012-02-01 00:00:00,Bug,14,0,100,100,Critical,3,0,1,0,0,0,0,1,0.08,0,10,51,170,99,382
3087,Nondelay,0,2012-02-09 00:00:00,Feature Request,153,0,0,6,Critical,8,1,1,4,0,0,0,0,0.6458333333333334,0,4,77,165,268,309
3088,Nondelay,0,2012-02-22 00:00:00,Release,11,0,26,2,Major,1,0,1,0,0,0,0,0,0.0975609756097561,0,9,9,67,235,15
3089,low,5,2012-02-27 00:00:00,Task,134,1,25,100,Major,14,0,1,1,24,0,1,0,0.6326530612244898,0,4,39,194,235,342
3090,medium,14,2012-03-11 00:00:00,Feature Request,6,0,0,3,Major,4,0,1,1,1,0,0,0,0.25,1,9,62,199,93,324
3091,Nondelay,0,2012-03-13 00:00:00,Epic,0,0,5,4,Major,2,0,1,0,0,0,0,1,0.27586206896551724,0,9,56,167,54,303
3092,Nondelay,0,2012-03-15 00:00:00,Documentation,1,0,21,0,Major,2,0,1,1,0,0,0,1,0.6666666666666666,0,10,68,174,183,267
3093,Nondelay,0,2012-03-15 00:00:00,Documentation,1,0,33,0,Major,0,0,1,1,0,0,0,1,0.6666666666666666,0,10,19,173,226,245
3094,Nondelay,0,2012-03-21 00:00:00,Bug,0,0,0,3,Blocker,3,0,1,0,0,0,0,0,0.5789473684210527,1,2,68,79,174,357
3095,Nondelay,0,2012-03-30 00:00:00,Documentation,3,0,0,1,Major,3,0,0,0,0,0,0,0,0.6086956521739131,0,9,70,173,257,245
3096,Nondelay,0,2012-03-31 00:00:00,Documentation,3,0,0,2,Major,3,0,0,0,0,0,0,0,0.5833333333333334,0,9,1,173,257,245
3097,high,374,2012-04-04 00:00:00,Documentation,193,0,25,200,Major,0,3,1,1,0,0,0,0,0.56,0,9,70,173,257,158
3098,low,9,2012-04-04 00:00:00,Documentation,11,0,25,100,Major,1,0,1,1,0,0,0,0,0.56,0,8,76,190,282,318
3099,medium,23,2012-04-11 00:00:00,Bug,18,0,4,3,Major,10,0,0,0,0,0,0,1,0,0,10,100,109,205,358
3100,low,1,2012-04-18 00:00:00,Bug,92,1,9,100,Major,1,0,1,0,0,0,0,1,0.5,0,10,76,154,269,66
3101,low,8,2012-04-19 00:00:00,Enhancement,18,0,0,1,Major,12,0,1,2,1,0,0,0,0.40298507462686567,1,4,91,159,164,94
3102,low,1,2012-04-20 00:00:00,Component  Upgrade,3,0,9,100,Blocker,1,0,1,0,1,1,0,1,0.5,0,9,61,77,72,382
3103,Nondelay,0,2012-04-25 00:00:00,Bug,89,0,13,0,Major,1,0,1,1,0,0,0,1,0.6,0,9,94,187,2,97
3104,high,111,2012-05-02 00:00:00,Task,91,1,0,1,Critical,16,1,1,2,15,0,12,2,0.5384615384615384,4,10,90,176,233,273
3105,Nondelay,0,2012-05-09 00:00:00,Bug,82,0,13,0,Blocker,8,0,1,0,0,0,0,1,0.6666666666666666,0,9,82,162,160,228
3106,Nondelay,0,2012-05-14 00:00:00,Bug,79,0,12,0,Major,0,0,1,0,0,0,0,1,0.7142857142857143,0,6,95,182,300,18
3107,low,11,2012-05-14 00:00:00,Bug,79,0,12,100,Major,0,0,1,0,0,0,0,1,0.7142857142857143,0,6,95,131,293,378
3108,Nondelay,0,2012-05-21 00:00:00,Bug,28,0,0,0,Major,7,0,1,1,0,0,0,1,0.16666666666666666,0,10,63,142,268,340
3109,low,4,2012-06-07 00:00:00,Task,57,0,0,1,Minor,1,1,0,0,0,0,0,0,0.5,0,5,33,125,13,322
3110,high,255,2012-06-13 00:00:00,Feature Request,288,0,0,200,Major,3,3,0,0,0,0,0,0,0,1,6,48,187,269,12
3111,low,6,2012-06-13 00:00:00,Task,4,0,2,2,Critical,0,0,1,1,2,1,0,2,0.525,0,7,99,100,127,127
3112,Nondelay,0,2012-06-13 00:00:00,Component  Upgrade,66,3,0,8,Blocker,16,1,1,3,3,1,0,1,0.42857142857142855,1,2,62,77,167,159
3113,low,1,2012-06-14 00:00:00,Task,3,0,5,2,Major,1,0,1,0,0,0,0,1,0,0,8,85,125,234,306
