#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
3224,Nondelay,0,2010-05-26 00:00:00,Bug,0,0,100,0,Minor,2,0,1,1,0,0,0,0,0,0,9,65,179,272,221
3225,Nondelay,0,2010-05-26 00:00:00,Bug,0,0,12,6,Minor,2,0,1,3,0,0,0,1,0.05,0,9,41,155,124,2
3226,Nondelay,0,2010-05-26 00:00:00,Bug,22,0,0,9,Minor,1,0,1,2,1,0,0,1,0.023809523809523808,0,7,100,167,195,332
3227,Nondelay,0,2010-05-26 00:00:00,Bug,22,0,0,9,Trivial,1,0,1,2,1,0,0,1,0.023809523809523808,0,3,80,190,195,205
3228,Nondelay,0,2010-05-26 00:00:00,Improvement,24,1,12,6,,2,0,1,2,1,0,0,1,0.023809523809523808,0,7,36,138,9,395
3229,Nondelay,0,2010-05-26 00:00:00,SubTask,452,0,0,1,Minor,0,0,1,1,0,0,0,0,0.11538461538461539,0,7,46,38,9,312
3230,Nondelay,0,2010-05-26 00:00:00,Bug,0,0,0,5,Blocker,0,0,1,2,0,0,0,1,0.09090909090909091,0,7,70,154,297,260
3231,Nondelay,0,2010-05-26 00:00:00,Bug,4,0,0,3,Minor,0,0,1,2,0,0,0,1,0.05555555555555555,0,9,46,34,214,263
3232,Nondelay,0,2010-05-26 00:00:00,Bug,14,0,0,6,Minor,0,0,1,3,0,0,0,1,0.05555555555555555,0,10,97,73,300,395
3233,Nondelay,0,2010-05-26 00:00:00,Bug,90,3,0,3,Minor,6,0,1,3,0,0,0,1,0.05555555555555555,0,9,86,161,258,361
3234,Nondelay,0,2010-05-26 00:00:00,Bug,4,0,0,3,Minor,0,0,1,2,0,0,0,1,0.05555555555555555,0,9,91,176,258,355
3235,Nondelay,0,2010-05-26 00:00:00,Bug,0,0,0,0,Minor,0,0,2,3,0,0,0,1,0.49019607843137253,0,3,29,119,267,86
3236,Nondelay,0,2010-05-26 00:00:00,Bug,12,0,0,19,Major,0,0,1,2,0,0,0,1,0.023809523809523808,0,7,87,190,187,376
3237,Nondelay,0,2010-05-26 00:00:00,Bug,0,0,12,6,Minor,0,0,1,2,0,0,0,1,0.023809523809523808,0,7,36,138,9,287
3238,Nondelay,0,2010-05-26 00:00:00,Bug,2,0,0,19,Critical,0,0,1,2,1,0,0,1,0.023809523809523808,0,2,84,103,98,264
3239,Nondelay,0,2010-05-26 00:00:00,Bug,3,0,0,19,Critical,1,0,1,2,1,0,0,1,0.023809523809523808,0,9,65,16,187,344
3240,Nondelay,0,2010-05-26 00:00:00,Bug,12,0,12,6,Minor,1,0,1,2,0,0,0,1,0.023809523809523808,0,7,36,138,9,287
3241,Nondelay,0,2010-05-26 00:00:00,Bug,0,1,12,6,Minor,4,0,1,2,0,0,0,1,0.023809523809523808,0,7,73,138,77,287
3242,Nondelay,0,2010-05-26 00:00:00,Improvement,54,0,0,0,,0,0,1,1,0,0,0,0,0,0,8,63,182,266,318
3243,Nondelay,0,2010-05-26 00:00:00,Bug,0,0,0,0,Major,0,0,0,0,1,0,0,0,0,0,8,37,101,221,21
3244,Nondelay,0,2010-05-27 00:00:00,Bug,39,0,0,3,Major,4,1,1,2,0,0,0,1,0,1,4,69,180,236,328
3245,Nondelay,0,2010-05-27 00:00:00,Bug,12,0,0,0,Major,1,0,1,3,0,0,0,1,0,0,4,14,96,99,81
3246,Nondelay,0,2010-05-27 00:00:00,Task,4,0,0,0,Minor,0,0,1,3,1,0,0,1,0.018867924528301886,0,4,67,185,287,377
3247,Nondelay,0,2010-05-27 00:00:00,Bug,68,1,0,1,Critical,18,1,2,1,5,0,0,10,0,0,3,39,99,204,61
3248,Nondelay,0,2010-05-27 00:00:00,Bug,0,0,25,1,Minor,0,0,1,1,1,0,0,0,0.1111111111111111,0,3,89,47,295,344
3249,Nondelay,0,2010-05-27 00:00:00,Task,4,0,0,0,Minor,0,0,1,3,0,0,0,1,0.018867924528301886,0,10,67,103,98,377
3250,medium,17,2010-05-28 00:00:00,Suggestion,9,0,0,150,,1,0,0,0,1,0,0,0,0,0,10,23,182,205,395
3251,medium,14,2010-05-28 00:00:00,Bug,5,0,0,7,Minor,1,0,1,4,1,0,0,1,0.21428571428571427,0,10,32,194,98,264
3252,medium,31,2010-05-28 00:00:00,Bug,36,0,0,3,Minor,0,0,1,2,2,0,0,1,0.03125,0,7,100,61,200,382
3253,Nondelay,0,2010-05-28 00:00:00,Bug,0,0,0,21,Critical,0,0,1,4,1,0,0,2,0.4166666666666667,0,9,79,103,79,24
3254,Nondelay,0,2010-05-28 00:00:00,Bug,24,1,0,11,Major,3,0,1,2,0,0,0,1,0.045454545454545456,0,3,32,103,98,264
3255,Nondelay,0,2010-05-28 00:00:00,Bug,3,0,0,11,Minor,0,0,1,4,0,0,0,1,0.21428571428571427,0,8,72,139,50,28
3256,Nondelay,0,2010-05-28 00:00:00,Bug,1,0,0,8,Blocker,1,0,1,0,0,0,0,1,0.7272727272727273,0,10,57,81,120,114
3257,Nondelay,0,2010-05-30 00:00:00,Bug,1,0,0,9,Minor,0,0,1,0,0,0,0,1,0.13793103448275862,0,10,85,176,271,367
3258,Nondelay,0,2010-05-30 00:00:00,Bug,1,0,0,6,Minor,1,0,1,3,0,0,0,2,0.4,0,10,16,132,76,224
3259,high,449,2010-06-08 00:00:00,Bug,225,0,0,10,Minor,1,0,1,1,0,0,0,2,0,3,2,58,41,139,255
3260,high,48,2010-08-02 00:00:00,Bug,46,1,0,1,Major,1,0,0,4,0,0,0,0,0,1,3,24,195,23,369
3261,high,187,2010-08-12 00:00:00,Bug,57,0,0,200,Critical,2,0,1,0,1,0,0,1,0.1111111111111111,2,3,77,185,287,286
3262,high,180,2010-09-01 00:00:00,Bug,57,0,0,1,Blocker,3,0,2,0,1,0,0,1,0,0,9,79,191,79,30
3263,high,421,2010-10-11 00:00:00,Bug,4,0,0,8,Major,1,0,1,1,0,0,0,1,0,0,1,55,198,26,249
3264,low,1,2010-10-11 00:00:00,Bug,1,0,0,98,Minor,1,0,0,0,0,0,0,1,0,0,7,87,120,253,77
3265,low,7,2010-10-13 00:00:00,Task,7,0,0,98,Minor,0,0,1,0,0,0,0,1,0.5,0,4,57,21,274,388
3266,high,158,2010-10-20 00:00:00,Bug,2,0,0,200,Minor,1,0,1,1,0,0,0,1,0,0,10,37,158,87,398
3267,high,119,2010-10-20 00:00:00,Bug,1,0,0,200,Minor,0,0,1,0,0,0,0,2,0,4,4,78,89,289,334
3268,high,119,2010-10-20 00:00:00,Bug,1,0,0,200,Minor,1,0,1,0,0,0,0,4,0,0,8,52,170,276,314
3269,low,7,2010-10-28 00:00:00,Bug,57,0,0,98,Minor,2,0,0,0,1,0,0,1,0,1,10,100,18,251,226
3270,high,135,2010-11-02 00:00:00,Bug,68,0,100,200,Major,3,0,0,0,1,0,0,3,0,0,9,84,45,116,373
3271,Nondelay,0,2010-11-02 00:00:00,Bug,0,0,0,0,Minor,0,0,1,1,0,0,0,2,0,1,9,1,35,275,203
3272,high,111,2010-11-23 00:00:00,Bug,56,0,0,200,Minor,2,0,0,0,0,0,0,1,0,0,4,94,167,201,386
3273,high,82,2011-01-03 00:00:00,Bug,2,0,0,150,Critical,1,0,1,1,1,0,0,1,0,0,1,85,25,261,318
3274,medium,27,2011-02-06 00:00:00,Task,57,0,0,1,Major,0,0,2,0,0,0,0,0,0,0,2,91,123,95,94
3275,medium,22,2011-02-06 00:00:00,Bug,57,0,0,1,Critical,0,0,2,0,0,0,0,1,0.2631578947368421,0,10,99,179,13,207
3276,medium,21,2011-02-06 00:00:00,Improvement,57,0,0,1,Major,0,0,2,1,0,0,0,1,0.023809523809523808,0,10,90,133,274,315
3277,medium,21,2011-02-06 00:00:00,Task,5,0,0,150,Major,0,0,2,0,0,0,0,0,0.2702702702702703,1,7,51,183,152,370
3278,medium,25,2011-02-06 00:00:00,Task,4,0,0,1,Major,3,0,2,1,0,0,0,1,0.2857142857142857,0,6,67,185,287,286
3279,medium,15,2011-02-06 00:00:00,Bug,3,0,0,150,Minor,0,0,2,1,1,0,0,1,0,0,4,81,197,245,373
3280,medium,16,2011-02-06 00:00:00,Task,3,0,0,1,Minor,0,0,2,2,0,0,0,1,0.13333333333333333,0,6,99,147,292,332
3281,Nondelay,0,2011-02-15 00:00:00,Bug,26,0,0,1,Trivial,5,0,1,1,0,0,0,2,0,0,6,65,138,251,146
3282,low,2,2011-02-16 00:00:00,Bug,4,0,0,98,Minor,0,0,1,1,1,0,0,2,0,0,6,57,191,277,228
3283,Nondelay,0,2011-02-16 00:00:00,Bug,0,0,0,1,Critical,1,0,1,0,2,0,0,0,0,0,9,99,195,76,388
3284,low,2,2011-02-16 00:00:00,Bug,4,0,0,1,Major,1,0,2,1,0,0,0,0,0.3125,0,6,92,161,114,66
3285,Nondelay,0,2011-02-16 00:00:00,Bug,1,0,0,0,Major,0,0,1,4,0,0,0,0,0.3125,0,10,90,178,51,228
3286,Nondelay,0,2011-02-16 00:00:00,Bug,10,0,0,0,Critical,0,0,1,2,0,0,0,2,0,0,6,93,93,191,129
3287,Nondelay,0,2011-02-17 00:00:00,Bug,83,0,0,0,Major,3,0,1,1,0,0,0,1,0,0,6,84,177,291,204
3288,low,12,2011-02-17 00:00:00,Bug,349,0,0,98,Minor,3,0,1,1,0,0,0,1,0,1,6,90,56,19,294
3289,Nondelay,0,2011-02-17 00:00:00,Bug,1,0,0,1,Critical,0,0,1,1,0,0,0,1,0.44,0,10,100,189,271,304
3290,low,1,2011-02-17 00:00:00,Bug,14,0,0,7,Major,1,0,1,1,1,0,0,0,0,0,7,98,188,133,289
3291,Nondelay,0,2011-02-17 00:00:00,Bug,27,1,0,7,Minor,2,0,1,1,2,0,0,1,0,0,6,88,148,284,267
3292,Nondelay,0,2011-02-18 00:00:00,Suggestion,30,0,0,0,,1,0,1,1,0,0,0,0,0,0,10,62,190,291,274
3293,Nondelay,0,2011-02-18 00:00:00,Bug,209,0,0,2,Trivial,11,1,1,1,1,0,0,0,0,0,10,43,119,189,287
3294,Nondelay,0,2011-02-18 00:00:00,Improvement,30,0,0,0,Major,17,1,1,2,2,0,0,0,0,0,10,4,140,199,310
3295,Nondelay,0,2011-02-18 00:00:00,Task,0,0,0,0,Major,0,0,1,0,0,0,0,0,0.29411764705882354,0,9,51,21,294,84
3296,Nondelay,0,2011-02-18 00:00:00,Improvement,0,0,0,0,,1,1,1,1,0,0,0,0,0,1,8,50,126,210,179
3297,Nondelay,0,2011-02-18 00:00:00,Bug,2,0,0,5,Major,1,1,1,0,0,0,0,0,0,0,4,90,155,282,126
3298,high,458,2011-02-18 00:00:00,Bug,336,0,0,2,Minor,3,0,1,1,1,0,0,1,0.05357142857142857,0,10,83,171,154,125
3299,Nondelay,0,2011-02-18 00:00:00,Bug,51,0,0,3,Major,1,0,1,1,0,0,0,1,0.4260869565217391,0,8,8,168,293,400
3300,Nondelay,0,2011-02-20 00:00:00,Bug,361,0,0,3,Major,5,1,1,2,1,0,0,0,0.10714285714285714,0,10,85,81,271,5
3301,Nondelay,0,2011-02-21 00:00:00,Improvement,0,0,0,0,Major,2,0,1,0,0,0,0,0,0.2777777777777778,0,2,33,135,90,329
3302,Nondelay,0,2011-02-21 00:00:00,Bug,1,0,0,0,Minor,0,0,1,0,0,0,0,1,0.4854368932038835,0,10,97,195,298,291
3303,Nondelay,0,2011-02-21 00:00:00,Bug,1,0,0,0,Minor,0,0,1,0,0,0,0,1,0.4854368932038835,0,9,19,43,286,322
3304,Nondelay,0,2011-02-21 00:00:00,Improvement,319,0,0,4,Minor,1,0,1,1,0,0,0,0,0.17647058823529413,2,4,93,30,280,392
3305,Nondelay,0,2011-02-21 00:00:00,Improvement,68,1,0,0,,3,0,2,3,1,0,0,0,0.17647058823529413,0,10,33,186,89,392
3306,low,3,2011-02-21 00:00:00,Bug,100,0,0,98,Minor,1,2,1,1,0,0,0,0,0.17647058823529413,1,10,33,30,280,392
3307,Nondelay,0,2011-02-21 00:00:00,Suggestion,30,0,0,0,,1,0,1,1,0,0,0,0,0,0,5,100,140,225,309
3308,Nondelay,0,2011-02-22 00:00:00,Bug,7,0,0,1,Major,1,0,1,0,0,0,0,1,0,1,10,16,24,223,177
3309,high,124,2011-02-22 00:00:00,Bug,73,0,0,200,Critical,3,0,1,1,3,0,0,1,0,0,1,88,71,34,53
3310,Nondelay,0,2011-02-23 00:00:00,Bug,68,0,0,1,Trivial,2,1,2,1,0,0,0,0,0,0,2,60,196,267,297
3311,Nondelay,0,2011-02-23 00:00:00,Bug,0,0,0,2,Major,2,0,2,2,0,0,0,1,0,0,7,100,198,293,364
3312,Nondelay,0,2011-02-23 00:00:00,Fug,297,0,27,6,Trivial,3,1,2,5,0,0,0,3,0,3,5,3,123,280,400
3313,high,41,2011-02-23 00:00:00,Bug,21,0,0,150,Minor,1,0,0,0,0,0,0,1,0,0,8,100,122,57,176
3314,Nondelay,0,2011-02-24 00:00:00,Bug,25,0,0,1,Minor,1,0,1,2,0,0,0,0,0,0,7,25,181,300,269
3315,Nondelay,0,2011-02-24 00:00:00,Bug,7,3,40,1,Minor,2,0,1,2,1,0,0,1,0,0,9,8,182,205,355
3316,Nondelay,0,2011-02-24 00:00:00,Bug,7,1,40,1,Minor,0,0,1,1,0,0,0,2,0,0,6,97,122,247,268
3317,Nondelay,0,2011-02-24 00:00:00,Bug,94,0,8,11,Minor,2,0,1,1,0,0,0,2,0,0,3,57,127,46,254
3318,Nondelay,0,2011-02-24 00:00:00,Suggestion,128,0,0,1,,0,0,2,1,0,0,0,0,0.07407407407407407,0,9,98,169,284,375
3319,low,9,2011-02-24 00:00:00,Bug,152,1,0,98,Minor,0,0,1,2,0,0,0,1,0.20930232558139536,0,5,51,181,111,359
3320,Nondelay,0,2011-02-25 00:00:00,Bug,4,0,0,0,Critical,4,0,1,2,0,0,0,1,0,3,10,73,81,139,218
3321,Nondelay,0,2011-02-25 00:00:00,Suggestion,30,0,0,4,,0,0,1,1,1,0,0,1,0.423728813559322,1,8,83,65,267,357
3322,Nondelay,0,2011-02-25 00:00:00,Bug,3,0,0,0,Minor,0,0,1,1,0,0,0,1,0.375,1,8,99,186,231,293
3323,high,187,2011-02-25 00:00:00,Bug,94,0,6,14,Minor,0,0,1,1,0,0,0,1,0,5,9,69,130,62,102
3324,Nondelay,0,2011-02-26 00:00:00,Bug,2,0,0,0,Minor,4,0,1,1,0,0,0,1,0.26229508196721313,0,7,75,77,45,304
3325,Nondelay,0,2011-02-27 00:00:00,Task,22,0,0,2,Minor,0,0,1,3,0,0,0,1,0,0,10,89,199,195,357
3326,Nondelay,0,2011-02-28 00:00:00,Task,1,0,0,2,Minor,1,0,1,1,0,0,0,1,0,0,10,99,158,294,366
3327,Nondelay,0,2011-02-28 00:00:00,Bug,1,0,0,2,Minor,3,0,1,1,2,0,0,1,0.2564102564102564,0,9,99,129,274,238
3328,Nondelay,0,2011-02-28 00:00:00,Suggestion,30,0,0,5,,1,0,1,1,0,0,0,0,0.3333333333333333,0,2,33,135,198,329
3329,Nondelay,0,2011-02-28 00:00:00,Bug,15,0,0,1,Minor,2,0,1,2,0,0,0,0,0.043478260869565216,0,10,39,188,50,245
3330,Nondelay,0,2011-03-01 00:00:00,Task,0,0,0,0,Minor,1,0,1,0,1,0,0,1,0,2,3,98,198,254,289
3331,Nondelay,0,2011-03-01 00:00:00,Bug,0,0,0,1,Major,0,0,1,3,0,0,0,0,0.5,0,4,23,97,294,388
3332,Nondelay,0,2011-03-01 00:00:00,Improvement,19,0,0,1,Major,0,0,1,2,0,0,0,0,0,0,1,21,197,280,249
3333,Nondelay,0,2011-03-01 00:00:00,Bug,68,3,0,1,Critical,18,2,2,9,3,0,0,7,0,2,6,70,58,264,307
3334,Nondelay,0,2011-03-01 00:00:00,Task,42,0,0,0,Minor,0,0,1,1,0,0,0,0,0,0,10,29,119,267,86
3335,Nondelay,0,2011-03-02 00:00:00,Task,4,1,0,0,Blocker,1,0,1,2,0,0,0,0,0.25,0,5,96,78,299,298
3336,low,9,2011-03-02 00:00:00,Bug,102,0,0,98,Minor,0,0,1,1,0,0,0,1,0.0125,0,9,87,25,96,256
3337,Nondelay,0,2011-03-03 00:00:00,Bug,18,0,0,0,Major,4,0,1,2,0,0,0,1,0.05172413793103448,1,10,88,137,156,100
3338,Nondelay,0,2011-03-03 00:00:00,Improvement,475,0,0,6,Minor,1,0,1,2,0,0,0,1,0.5,1,3,92,144,199,195
3339,high,50,2011-03-04 00:00:00,Bug,472,0,0,150,Major,1,1,1,3,1,0,0,1,0.05,0,10,94,163,291,147
3340,Nondelay,0,2011-03-06 00:00:00,Suggestion,123,0,0,2,,1,0,2,1,0,0,0,0,0.08823529411764706,1,9,98,166,237,375
3341,Nondelay,0,2011-03-06 00:00:00,Bug,3,0,0,0,Major,1,0,1,1,0,0,0,1,0,0,6,74,32,94,319
3342,Nondelay,0,2011-03-07 00:00:00,Bug,0,0,0,2,Major,0,0,1,1,0,0,0,1,0.6666666666666666,0,8,83,60,275,139
3343,Nondelay,0,2011-03-07 00:00:00,Bug,0,0,0,2,Major,0,0,1,1,0,0,0,1,0.041666666666666664,0,10,96,27,136,343
3344,Nondelay,0,2011-03-07 00:00:00,Bug,339,0,0,0,Minor,2,0,1,1,0,0,0,1,0,0,9,47,180,131,320
3345,Nondelay,0,2011-03-08 00:00:00,Bug,1,0,0,0,Major,0,0,1,1,1,0,0,1,0,0,7,51,160,152,101
3346,Nondelay,0,2011-03-08 00:00:00,Bug,1,0,0,0,Major,2,0,1,1,1,0,0,1,0,0,7,79,160,192,325
3347,Nondelay,0,2011-03-08 00:00:00,Bug,297,0,26,7,Critical,10,1,2,3,2,0,0,3,0,0,9,93,51,296,311
3348,Nondelay,0,2011-03-08 00:00:00,Bug,148,0,26,7,Critical,3,0,1,1,0,0,0,12,0,0,6,24,80,157,211
3349,low,13,2011-03-08 00:00:00,Bug,78,2,0,98,Minor,22,1,1,4,1,0,0,1,0,0,1,86,147,155,299
3350,Nondelay,0,2011-03-08 00:00:00,Bug,6,1,0,0,Critical,19,0,2,2,4,0,0,1,0.08333333333333333,1,10,60,187,243,298
3351,Nondelay,0,2011-03-08 00:00:00,NewFeature,29,0,0,2,Major,0,0,1,3,1,0,0,0,0.09090909090909091,0,7,36,40,9,287
3352,Nondelay,0,2011-03-09 00:00:00,Bug,30,0,0,0,Minor,7,0,1,1,1,0,0,0,0.14285714285714285,2,9,60,192,191,298
3353,low,2,2011-03-09 00:00:00,NewFeature,76,0,0,98,Minor,3,0,1,0,0,0,0,0,0.14285714285714285,0,6,88,45,116,373
3354,Nondelay,0,2011-03-10 00:00:00,Bug,1,0,0,3,Minor,0,0,1,1,0,0,0,1,0,0,6,60,190,279,288
3355,Nondelay,0,2011-03-10 00:00:00,Suggestion,30,0,0,0,,4,0,1,1,0,0,0,1,0,0,6,99,186,292,332
3356,Nondelay,0,2011-03-10 00:00:00,Bug,11,0,0,1,Minor,1,0,1,1,0,0,0,1,0.3,0,9,44,177,286,370
3357,Nondelay,0,2011-03-10 00:00:00,Bug,11,0,0,1,Major,6,0,1,1,0,0,0,1,0.023255813953488372,1,10,45,174,228,370
3358,Nondelay,0,2011-03-10 00:00:00,Bug,0,0,0,3,Major,1,0,1,0,2,0,0,1,0.75,1,6,88,137,238,195
3359,Nondelay,0,2011-03-11 00:00:00,Fug,446,0,0,0,,5,0,1,1,0,0,0,0,0,1,8,97,171,284,214
3360,Nondelay,0,2011-03-11 00:00:00,Bug,19,0,0,1,Minor,1,0,2,1,1,0,0,1,0,0,9,73,25,14,361
3361,Nondelay,0,2011-03-11 00:00:00,Bug,0,0,0,2,Critical,0,0,1,0,0,0,0,3,0.49523809523809526,0,1,80,198,242,123
3362,Nondelay,0,2011-03-11 00:00:00,Suggestion,3,0,0,6,,1,1,1,0,0,0,0,0,0.4523809523809524,0,4,51,21,173,387
3363,high,202,2011-03-13 00:00:00,Improvement,57,0,50,2,,1,0,1,1,0,0,0,1,0.6384615384615384,1,10,50,76,294,384
3364,Nondelay,0,2011-03-13 00:00:00,Fug,68,1,25,9,Minor,7,0,2,1,4,0,0,1,0,0,9,79,112,106,153
3365,low,1,2011-03-14 00:00:00,Bug,108,0,0,1,Critical,9,0,1,9,6,0,0,2,0.25,4,3,68,159,299,329
3366,medium,23,2011-03-14 00:00:00,Bug,79,0,0,150,Minor,0,0,1,2,2,0,0,1,0.25,0,7,90,194,264,264
3367,Nondelay,0,2011-03-14 00:00:00,Bug,85,0,11,15,Minor,0,0,1,1,0,0,0,1,0,1,5,73,56,19,223
3368,Nondelay,0,2011-03-14 00:00:00,Bug,0,0,0,0,Minor,0,0,1,0,0,0,0,0,0.25,0,7,93,146,254,309
3369,low,8,2011-03-15 00:00:00,Bug,57,1,0,98,Minor,1,0,1,1,2,0,0,1,0.011363636363636364,1,9,100,175,274,270
3370,low,8,2011-03-15 00:00:00,Suggestion,100,0,0,98,,1,0,1,1,1,0,0,1,0.27906976744186046,1,10,88,137,274,100
3371,Nondelay,0,2011-03-15 00:00:00,Suggestion,0,0,0,8,,2,0,1,1,0,0,0,0,0,0,7,63,200,213,96
3372,low,8,2011-03-15 00:00:00,Bug,71,0,0,5,Minor,0,0,1,4,0,0,0,1,0.16666666666666666,0,6,37,101,226,337
3373,low,1,2011-03-15 00:00:00,Suggestion,1,0,0,8,,3,1,1,1,0,0,0,1,0.012048192771084338,0,10,88,137,121,100
3374,high,46,2011-03-15 00:00:00,Bug,117,0,25,2,Minor,1,0,1,0,2,0,0,5,0.3333333333333333,0,1,68,123,289,379
3375,high,261,2011-03-15 00:00:00,Bug,1,0,0,3,Minor,2,0,4,1,0,0,0,0,0.18,0,6,88,71,214,246
3376,high,231,2011-03-15 00:00:00,Suggestion,57,0,0,5,,0,0,3,1,1,0,0,0,0,1,10,7,177,276,342
3377,Nondelay,0,2011-03-16 00:00:00,Bug,68,0,0,0,Minor,2,0,1,2,1,0,0,0,0.17391304347826086,0,10,62,192,293,388
3378,low,7,2011-03-16 00:00:00,Bug,406,0,0,98,Minor,2,0,1,1,0,0,0,1,0,0,8,8,70,258,369
3379,Nondelay,0,2011-03-16 00:00:00,Bug,222,0,0,1,Major,7,2,1,8,0,0,0,0,0,0,1,77,41,139,396
3380,Nondelay,0,2011-03-16 00:00:00,Bug,117,0,0,0,Critical,50,6,2,3,14,0,0,0,0,7,9,100,68,3,353
3381,high,178,2011-03-16 00:00:00,Bug,428,0,0,200,Major,0,1,1,1,1,0,0,1,0.20224719101123595,0,2,81,44,88,340
3382,Nondelay,0,2011-03-17 00:00:00,Bug,68,1,0,1,Major,2,0,1,4,0,0,0,1,0.04838709677419355,0,3,14,133,168,218
3383,Nondelay,0,2011-03-17 00:00:00,Bug,32,0,0,10,Major,7,0,1,1,0,0,0,1,0,0,3,41,135,204,325
3384,Nondelay,0,2011-03-17 00:00:00,Bug,7,0,0,0,Blocker,3,1,1,1,0,0,0,1,0,0,9,60,6,191,355
3385,Nondelay,0,2011-03-17 00:00:00,Bug,335,0,0,0,Minor,7,0,1,2,2,0,0,1,0,0,7,84,90,272,190
3386,Nondelay,0,2011-03-17 00:00:00,Bug,6,0,0,10,Minor,2,0,1,1,1,0,0,1,0.022727272727272728,0,4,85,144,297,395
3387,Nondelay,0,2011-03-17 00:00:00,Improvement,380,1,0,0,Major,1,0,1,1,0,0,0,0,0.08333333333333333,0,10,83,190,268,385
3388,Nondelay,0,2011-03-17 00:00:00,Improvement,6,0,0,2,,5,0,1,3,2,0,0,1,0.022727272727272728,2,9,88,71,116,97
3389,low,5,2011-03-18 00:00:00,Bug,7,0,0,2,Minor,6,0,2,1,0,0,0,1,0,0,3,79,149,295,89
3390,Nondelay,0,2011-03-18 00:00:00,Bug,68,0,0,5,Major,6,1,2,2,2,0,0,4,0,0,5,24,80,157,211
3391,Nondelay,0,2011-03-18 00:00:00,Bug,83,0,10,16,Minor,3,0,1,1,0,0,0,1,0,0,7,82,56,19,223
3392,Nondelay,0,2011-03-18 00:00:00,Suggestion,30,0,0,4,,1,0,1,1,0,0,0,1,0,1,9,71,199,15,379
3393,high,105,2011-03-18 00:00:00,Suggestion,250,0,0,200,,1,0,1,1,0,0,0,0,0.14,1,10,87,183,267,357
3394,high,140,2011-03-20 00:00:00,Bug,261,0,0,4,Minor,0,0,1,1,0,0,0,1,0.18867924528301888,0,7,10,173,276,392
3395,Nondelay,0,2011-03-21 00:00:00,Suggestion,30,0,0,0,,34,0,1,0,0,0,0,1,0,1,10,33,181,130,361
3396,Nondelay,0,2011-03-21 00:00:00,Suggestion,3,1,0,5,,4,1,2,1,2,0,0,1,0.011627906976744186,10,7,99,171,72,207
3397,medium,21,2011-03-21 00:00:00,Suggestion,150,0,0,150,,157,0,1,1,11,0,0,1,0,2,8,100,151,207,72
3398,medium,20,2011-03-21 00:00:00,Suggestion,150,0,0,4,,2,0,1,1,0,0,0,3,0,0,6,29,119,267,86
3399,Nondelay,0,2011-03-21 00:00:00,Improvement,8,0,0,1,Major,0,0,1,3,0,0,0,1,0.6296296296296297,0,10,43,119,267,337
3400,Nondelay,0,2011-03-21 00:00:00,Improvement,9,0,0,1,Major,1,0,1,3,0,0,0,1,0.6296296296296297,0,2,59,174,164,338
3401,Nondelay,0,2011-03-22 00:00:00,Suggestion,30,0,0,0,,5,0,2,2,1,0,0,0,0.3969465648854962,0,10,94,17,274,380
3402,high,55,2011-03-22 00:00:00,Improvement,118,0,0,150,,21,0,1,3,2,0,0,2,0,3,4,40,60,168,139
3403,Nondelay,0,2011-03-22 00:00:00,NewFeature,89,0,0,4,,13,0,1,1,4,0,0,1,0.12903225806451613,0,4,97,84,168,234
3404,Nondelay,0,2011-03-22 00:00:00,Bug,23,0,0,1,Major,0,2,1,2,3,0,0,1,0.14285714285714285,9,9,98,54,284,242
3405,Nondelay,0,2011-03-22 00:00:00,Improvement,0,0,0,3,,1,0,1,1,2,0,0,1,0,0,9,100,198,131,381
3406,Nondelay,0,2011-03-23 00:00:00,Bug,0,0,0,0,Major,1,0,1,0,0,0,0,1,0,0,7,96,135,90,395
3407,Nondelay,0,2011-03-23 00:00:00,Bug,81,0,9,18,Minor,1,0,1,1,0,0,0,0,0,0,10,87,190,201,383
3408,Nondelay,0,2011-03-23 00:00:00,Bug,225,0,0,1,Minor,0,0,1,1,0,0,0,1,0,0,7,76,195,243,319
3409,Nondelay,0,2011-03-23 00:00:00,Bug,78,0,0,2,Minor,1,0,1,4,1,0,0,1,0,0,10,70,25,112,128
3410,high,56,2011-03-23 00:00:00,Improvement,184,1,0,2,,9,0,1,4,5,0,0,0,0,0,10,91,183,52,396
3411,Nondelay,0,2011-03-23 00:00:00,Improvement,1,0,0,1,Minor,0,0,1,2,0,0,0,0,0,0,10,59,93,197,225
3412,Nondelay,0,2011-03-23 00:00:00,Bug,349,1,0,0,Major,3,0,1,1,2,0,0,3,0.041666666666666664,0,5,81,129,125,244
3413,Nondelay,0,2011-03-24 00:00:00,Suggestion,30,0,0,0,,5,0,1,1,4,0,0,0,0,0,4,38,84,168,358
3414,high,337,2011-03-24 00:00:00,Suggestion,250,0,0,200,,3,0,1,1,1,0,0,1,0,1,10,88,71,265,246
3415,Nondelay,0,2011-03-24 00:00:00,Bug,11,0,0,2,Major,3,0,1,1,0,0,0,1,0,0,2,36,198,284,288
3416,Nondelay,0,2011-03-24 00:00:00,Improvement,3,0,0,4,,2,0,1,0,1,0,0,1,0.2,2,6,88,137,114,400
