#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
5754,Nondelay,0,2015-04-14 00:00:00,Bug,0,0,47,1,Major,7,0,1,1,1,0,0,0,0.6428571428571429,0,10,90,127,61,206
5755,medium,12,2015-04-15 00:00:00,Task,83,1,77,2,Critical,9,0,1,0,0,0,0,1,0.975609756097561,0,10,67,163,217,159
5756,Nondelay,0,2015-04-15 00:00:00,Bug,0,2,0,0,Blocker,17,0,4,2,0,0,0,4,0,4,9,24,118,228,207
5757,medium,14,2015-04-15 00:00:00,Task,83,0,77,2,Critical,4,0,1,0,0,0,0,1,0.975609756097561,0,10,67,182,217,159
5758,medium,66,2015-04-15 00:00:00,SubTask,83,0,71,12,Major,0,0,0,0,0,0,0,0,0.7894736842105263,0,10,60,114,121,42
5759,Nondelay,0,2015-04-16 00:00:00,Task,0,0,71,13,Major,2,0,0,0,1,0,0,0,0.7931034482758621,0,10,60,114,121,42
5760,high,134,2015-04-16 00:00:00,Task,0,0,71,13,Major,5,0,0,0,0,0,0,0,0.7931034482758621,0,10,60,114,121,184
5761,low,3,2015-04-17 00:00:00,Bug,0,0,0,0,Major,2,0,0,1,0,0,0,1,0,0,2,32,174,67,286
5762,Nondelay,0,2015-04-17 00:00:00,Task,0,1,78,2,Major,6,0,1,0,0,0,0,1,0.9767441860465116,0,6,67,163,217,261
5763,medium,25,2015-04-17 00:00:00,Bug,25,0,63,0,Major,0,0,1,0,0,0,0,1,0.9047619047619048,0,8,33,34,280,151
5764,Nondelay,0,2015-04-20 00:00:00,Improvement,0,0,66,0,Major,1,0,1,1,0,0,0,0,0.75,0,4,63,72,204,348
5765,high,160,2015-04-21 00:00:00,Improvement,0,0,0,0,Minor,0,0,1,0,0,0,0,0,0.8,0,10,99,111,212,324
5766,low,3,2015-04-21 00:00:00,Task,0,1,0,0,Blocker,6,0,1,0,0,0,0,1,0.9772727272727273,0,3,3,150,247,399
5767,Nondelay,0,2015-04-21 00:00:00,Bug,0,1,100,0,Major,0,0,1,1,0,0,0,0,0.5,0,8,98,83,299,352
5768,Nondelay,0,2015-04-22 00:00:00,Bug,0,0,0,0,Major,16,0,0,0,1,0,0,1,0,1,4,96,59,249,338
5769,low,3,2015-04-24 00:00:00,Bug,3,1,0,0,Major,1,0,0,1,0,0,0,1,0,3,8,47,132,194,73
5770,Nondelay,0,2015-04-24 00:00:00,Bug,0,0,50,0,Trivial,10,0,1,1,0,0,0,1,0.6666666666666666,0,10,69,196,269,363
5771,medium,14,2015-04-24 00:00:00,Bug,83,0,65,1,Major,0,0,1,1,0,0,0,0,0.9090909090909091,0,9,45,192,199,22
5772,Nondelay,0,2015-04-24 00:00:00,Bug,0,0,70,14,Minor,6,0,1,0,0,0,0,1,0.8,0,9,100,21,131,346
5773,low,4,2015-04-25 00:00:00,Task,0,0,76,2,Critical,4,0,1,0,0,0,0,1,0.9555555555555556,0,10,67,163,217,293
5774,Nondelay,0,2015-04-25 00:00:00,Bug,0,0,0,0,Major,2,2,0,0,0,0,0,1,0,1,7,94,158,250,348
5775,low,2,2015-04-28 00:00:00,Task,0,0,77,2,Major,3,0,1,0,0,0,0,1,0.9565217391304348,0,3,67,165,217,159
5776,medium,13,2015-04-28 00:00:00,Improvement,83,0,83,3,Trivial,4,0,1,0,0,0,0,1,0.5555555555555556,0,7,63,192,151,319
5777,high,205,2015-04-28 00:00:00,Improvement,0,0,83,3,Trivial,3,0,1,3,0,0,0,1,0.5555555555555556,0,9,63,6,223,195
5778,Nondelay,0,2015-04-29 00:00:00,Bug,0,0,77,3,Major,4,0,1,0,0,0,0,1,0.9574468085106383,0,3,67,173,217,159
5779,Nondelay,0,2015-05-01 00:00:00,Improvement,6,0,33,0,Major,2,0,1,0,0,0,0,1,0.918918918918919,0,6,99,197,243,374
5780,medium,28,2015-05-01 00:00:00,Improvement,25,0,55,1,Major,0,0,1,0,0,0,0,1,0.918918918918919,0,6,100,96,209,374
5781,Nondelay,0,2015-05-04 00:00:00,Bug,0,0,46,1,Critical,8,0,1,0,1,0,0,0,0.6464646464646465,0,1,89,79,153,277
5782,low,1,2015-05-04 00:00:00,Task,0,0,76,0,Major,4,0,1,0,0,0,0,1,0.9583333333333334,0,3,67,163,217,159
5783,low,1,2015-05-04 00:00:00,Task,0,0,76,0,Major,4,0,1,0,0,0,0,1,0.9583333333333334,0,5,78,128,285,352
5784,Nondelay,0,2015-05-05 00:00:00,Task,0,0,77,2,Blocker,2,0,1,0,0,0,0,1,0.96,0,8,44,109,189,342
5785,Nondelay,0,2015-05-06 00:00:00,Documentation,0,0,0,0,Major,1,0,0,1,0,0,0,1,0,0,8,82,5,217,156
5786,Nondelay,0,2015-05-06 00:00:00,Bug,0,1,0,0,Minor,3,0,0,0,0,0,0,0,0.5,0,9,61,195,273,322
5787,low,4,2015-05-06 00:00:00,Task,2,0,100,1,Major,7,0,1,1,1,0,0,1,0.5,1,7,76,127,133,75
5788,high,80,2015-05-06 00:00:00,Bug,0,0,0,0,Major,2,0,0,1,0,0,0,1,0,0,6,17,178,264,49
5789,medium,29,2015-05-07 00:00:00,SubTask,63,1,0,0,Major,1,0,1,1,0,0,0,0,0,0,4,50,183,294,102
5790,high,182,2015-05-07 00:00:00,Task,0,1,0,0,Major,5,0,1,2,0,0,0,1,0,0,4,4,101,276,351
5791,medium,61,2015-05-08 00:00:00,Bug,83,0,0,0,Trivial,6,1,0,2,0,0,0,0,0,0,9,89,185,251,204
5792,medium,18,2015-05-08 00:00:00,Bug,83,1,0,0,Major,5,0,1,2,1,0,0,1,0,0,10,61,4,131,296
5793,medium,18,2015-05-09 00:00:00,Bug,83,0,50,0,Major,5,0,1,1,0,0,0,0,0,1,1,90,194,299,397
5794,medium,19,2015-05-11 00:00:00,Task,83,1,0,0,Major,3,0,1,2,0,0,0,0,0,0,8,41,133,17,141
5795,Nondelay,0,2015-05-11 00:00:00,Bug,0,0,50,0,Blocker,2,0,1,0,0,0,0,1,0.8571428571428571,2,1,92,181,297,364
5796,medium,12,2015-05-12 00:00:00,Improvement,83,2,0,0,Major,2,0,0,0,0,0,0,0,0,1,7,84,132,296,252
5797,medium,24,2015-05-14 00:00:00,Bug,83,0,0,0,Major,48,1,3,1,1,0,0,2,0,0,10,71,140,296,324
5798,low,4,2015-05-14 00:00:00,Bug,0,0,66,0,Major,1,0,1,0,0,0,0,1,0.9130434782608695,0,4,44,101,280,276
5799,Nondelay,0,2015-05-15 00:00:00,Task,0,0,75,0,Blocker,2,0,1,0,0,0,0,1,0.9607843137254902,0,9,93,159,259,273
5800,Nondelay,0,2015-05-18 00:00:00,Bug,0,0,0,0,Major,2,0,0,0,0,0,0,0,0,0,10,100,121,299,338
5801,Nondelay,0,2015-05-18 00:00:00,Task,0,1,74,0,Blocker,7,0,1,0,0,0,0,1,0.9615384615384616,0,3,67,173,217,159
5802,medium,22,2015-05-18 00:00:00,SubTask,83,1,0,0,Major,8,0,1,0,0,0,0,0,0,0,10,47,159,288,373
5803,Nondelay,0,2015-05-19 00:00:00,Bug,0,0,68,1,Major,0,0,1,0,0,0,0,1,0.9166666666666666,0,10,44,161,280,247
5804,high,74,2015-05-21 00:00:00,Bug,0,0,0,0,Major,2,0,1,0,0,0,0,1,0,0,10,86,186,249,297
5805,Nondelay,0,2015-05-21 00:00:00,Bug,0,1,0,0,Minor,12,0,0,1,0,0,0,1,0,0,2,72,194,132,373
5806,medium,18,2015-05-22 00:00:00,Bug,83,0,50,0,Blocker,1,0,0,0,0,0,0,0,0.75,0,5,87,129,300,389
5807,high,186,2015-05-22 00:00:00,Bug,0,0,0,0,Minor,2,0,0,0,1,0,0,1,0,0,8,54,76,194,73
5808,Nondelay,0,2015-05-22 00:00:00,Bug,0,0,0,0,Major,2,0,0,0,0,0,0,0,0,0,1,19,191,17,188
5809,low,4,2015-05-22 00:00:00,Bug,0,0,100,1,Major,1,0,1,0,0,0,0,1,0.5,0,8,62,173,280,151
5810,low,4,2015-05-22 00:00:00,Task,0,1,72,0,Blocker,6,0,1,0,0,0,0,1,0.9622641509433962,0,8,67,163,217,381
5811,Nondelay,0,2015-05-22 00:00:00,Task,0,0,72,0,Blocker,4,0,1,0,0,0,0,1,0.9622641509433962,0,8,67,163,217,87
5812,Nondelay,0,2015-05-23 00:00:00,Task,0,0,0,0,Major,0,0,1,1,0,0,0,0,0,0,9,100,142,286,245
5813,low,8,2015-05-23 00:00:00,Task,0,0,0,0,Major,3,0,0,0,0,0,0,0,0,0,6,98,169,293,127
5814,low,9,2015-05-25 00:00:00,Bug,0,0,0,1,Minor,18,0,1,1,0,0,0,1,0,0,4,24,97,47,306
5815,Nondelay,0,2015-05-26 00:00:00,Bug,0,0,71,1,Major,3,0,1,0,0,0,0,1,0.9636363636363636,0,3,28,163,60,367
5816,Nondelay,0,2015-05-27 00:00:00,Bug,0,1,0,0,Critical,7,0,1,1,0,0,0,1,0,0,8,79,189,217,377
5817,Nondelay,0,2015-05-27 00:00:00,Task,0,1,100,1,Major,1,0,1,2,0,0,0,0,0,0,4,4,144,81,186
5818,Nondelay,0,2015-05-27 00:00:00,Task,0,0,100,1,Major,1,0,1,1,0,0,0,0,0,0,4,4,99,300,290
5819,Nondelay,0,2015-05-28 00:00:00,Task,0,0,70,0,Critical,4,0,1,0,0,0,0,1,0.9642857142857143,0,6,67,163,217,261
5820,Nondelay,0,2015-05-28 00:00:00,Task,0,0,70,0,Critical,1,0,1,0,0,0,0,1,0.9642857142857143,0,10,67,163,217,261
5821,Nondelay,0,2015-05-29 00:00:00,Task,0,0,67,2,Major,4,0,1,0,0,0,0,1,0.9655172413793104,0,6,67,163,278,261
5822,Nondelay,0,2015-05-29 00:00:00,Bug,0,0,67,2,Blocker,3,0,1,0,0,0,0,1,0.9655172413793104,0,3,67,173,217,159
5823,high,88,2015-05-29 00:00:00,Bug,0,1,0,0,Minor,4,0,1,1,0,0,0,1,0,0,9,95,158,193,350
5824,high,83,2015-05-29 00:00:00,Bug,0,2,0,0,Minor,8,0,1,2,0,0,0,1,0,0,1,53,10,194,72
5825,medium,13,2015-05-31 00:00:00,Task,83,0,0,1,Major,2,0,1,1,0,0,0,0,0.5,0,9,100,142,286,245
5826,low,1,2015-06-01 00:00:00,Bug,0,0,0,0,Major,3,0,0,0,0,0,0,1,0,1,7,57,93,270,245
5827,medium,15,2015-06-01 00:00:00,Bug,83,0,0,0,Major,2,0,1,1,0,0,0,1,0,0,10,23,172,198,300
5828,low,2,2015-06-01 00:00:00,Bug,0,0,65,0,Major,4,0,1,0,0,0,0,1,0.9666666666666667,0,8,67,163,217,350
5829,Nondelay,0,2015-06-02 00:00:00,Bug,0,0,66,1,Critical,3,0,1,0,0,0,0,1,0.9672131147540983,0,10,67,163,296,261
5830,low,9,2015-06-02 00:00:00,Bug,0,1,66,1,Major,6,0,1,0,0,0,0,1,0.9672131147540983,0,10,67,197,217,261
5831,medium,20,2015-06-02 00:00:00,Improvement,83,1,0,0,Major,12,0,0,0,0,0,0,0,0,0,6,64,166,16,398
5832,high,139,2015-06-03 00:00:00,Bug,0,0,0,0,Minor,9,0,0,0,0,0,0,0,0,7,10,28,188,240,384
5833,Nondelay,0,2015-06-03 00:00:00,Bug,0,0,65,2,Critical,3,0,1,0,0,0,0,1,0.9682539682539683,0,3,67,163,217,261
5834,Nondelay,0,2015-06-03 00:00:00,Bug,0,0,65,2,Critical,2,0,1,0,0,0,0,1,0.9682539682539683,0,3,67,163,217,159
5835,low,1,2015-06-03 00:00:00,Bug,0,0,65,2,Major,2,0,1,0,0,0,0,1,0.9682539682539683,0,6,67,163,217,400
5836,medium,19,2015-06-04 00:00:00,Bug,83,5,0,0,Critical,42,1,1,1,0,0,0,1,0,4,5,96,116,293,145
5837,low,3,2015-06-04 00:00:00,Task,8,1,0,0,Major,2,0,1,1,0,0,0,0,0,0,9,94,183,232,306
5838,high,211,2015-06-05 00:00:00,Bug,0,0,0,0,Critical,14,1,1,2,3,0,0,1,0,2,9,70,143,233,391
5839,low,2,2015-06-05 00:00:00,Bug,0,1,0,0,Major,8,0,1,0,0,0,0,1,0.6666666666666666,0,3,48,25,132,390
5840,medium,50,2015-06-05 00:00:00,Bug,83,0,87,4,Critical,0,0,1,0,0,0,0,1,0.6363636363636364,0,10,60,42,268,313
5841,Nondelay,0,2015-06-06 00:00:00,Improvement,0,0,0,0,Major,3,0,1,1,0,0,0,0,0,1,2,60,120,273,231
5842,Nondelay,0,2015-06-06 00:00:00,Task,0,0,100,1,Major,10,1,1,1,0,0,0,1,0.5,1,10,88,179,282,297
5843,Nondelay,0,2015-06-08 00:00:00,Bug,0,0,25,1,Critical,2,0,1,0,0,0,0,1,0.75,0,4,94,137,274,390
5844,Nondelay,0,2015-06-09 00:00:00,Bug,0,1,64,1,Critical,5,0,1,0,0,0,0,1,0.9696969696969697,0,10,29,163,296,360
5845,high,111,2015-06-09 00:00:00,Improvement,0,0,88,5,Major,13,0,1,3,0,0,0,1,0.6666666666666666,3,4,96,167,275,236
5846,high,176,2015-06-10 00:00:00,Improvement,0,0,75,0,Major,8,0,1,2,1,0,0,1,0.5,1,8,62,127,28,355
5847,Nondelay,0,2015-06-10 00:00:00,Improvement,0,0,69,12,Major,0,0,0,0,0,0,0,0,0.8032786885245902,0,6,8,95,154,236
5848,medium,19,2015-06-11 00:00:00,Bug,83,1,0,0,Major,22,1,0,6,4,0,0,3,0,10,1,79,151,134,398
5849,medium,22,2015-06-12 00:00:00,Task,83,0,0,0,Major,1,0,1,1,3,0,0,0,0,1,4,76,127,219,75
5850,medium,17,2015-06-12 00:00:00,Bug,83,0,0,0,Major,2,0,0,0,0,0,0,0,0,0,8,30,197,253,221
5851,Nondelay,0,2015-06-12 00:00:00,Bug,0,1,0,0,Blocker,1,0,1,0,0,0,0,1,0,0,7,100,189,260,284
5852,medium,70,2015-06-12 00:00:00,Bug,83,0,0,0,Major,36,0,0,0,1,0,0,1,0,1,1,67,171,200,188
5853,low,4,2015-06-12 00:00:00,Bug,0,0,63,1,Critical,7,0,1,0,0,0,0,1,0.9701492537313433,0,3,96,148,295,378
5854,low,1,2015-06-13 00:00:00,Bug,0,1,20,0,Major,6,0,1,0,0,0,0,1,0.8,0,3,39,137,230,390
5855,Nondelay,0,2015-06-14 00:00:00,Bug,0,0,63,1,Critical,3,0,1,0,0,0,0,1,0.9705882352941176,0,10,99,52,217,261
5856,Nondelay,0,2015-06-15 00:00:00,Bug,0,1,25,0,Minor,13,0,5,1,0,0,0,0,0,1,8,6,167,239,274
5857,medium,32,2015-06-15 00:00:00,Task,83,0,50,1,Major,20,0,1,0,0,0,0,1,0.6666666666666666,0,8,34,198,73,330
5858,low,1,2015-06-15 00:00:00,Bug,0,0,60,0,Blocker,1,0,1,0,0,0,0,1,0.8,0,6,94,162,294,11
5859,medium,30,2015-06-16 00:00:00,Improvement,83,0,0,0,Major,1,0,1,0,0,0,0,1,0,0,8,40,199,255,367
5860,medium,41,2015-06-16 00:00:00,Task,83,0,50,1,Major,0,0,1,1,0,0,0,0,0.6666666666666666,0,6,88,187,240,161
5861,Nondelay,0,2015-06-16 00:00:00,Bug,0,0,33,0,Major,3,0,1,0,0,0,0,1,0.8333333333333334,0,6,67,163,217,261
5862,medium,12,2015-06-16 00:00:00,Bug,83,0,0,0,Major,3,0,0,0,0,0,0,0,0.5,0,2,26,189,11,235
5863,Nondelay,0,2015-06-17 00:00:00,Bug,0,0,0,0,Critical,3,0,0,0,1,0,0,1,0,7,9,92,4,235,296
5864,low,2,2015-06-17 00:00:00,Improvement,0,0,0,0,Major,3,0,0,0,0,0,0,0,0,0,8,79,195,27,307
5865,Nondelay,0,2015-06-18 00:00:00,Bug,0,0,62,0,Critical,4,0,1,0,0,0,0,1,0.9710144927536232,0,3,79,163,217,375
5866,medium,41,2015-06-18 00:00:00,Bug,83,0,0,0,Major,4,0,0,0,0,0,0,1,0,0,8,53,122,280,350
5867,medium,41,2015-06-18 00:00:00,Bug,83,0,0,0,Major,3,0,0,0,0,0,0,2,0,0,7,72,186,195,389
5868,Nondelay,0,2015-06-18 00:00:00,Bug,0,0,28,0,Critical,3,0,1,0,0,0,0,1,0.8571428571428571,0,5,22,181,113,375
5869,low,1,2015-06-19 00:00:00,Task,0,0,61,0,Major,2,0,1,0,0,0,0,1,0.9714285714285714,0,1,10,134,165,8
5870,medium,32,2015-06-19 00:00:00,Task,32,0,61,0,Critical,3,1,1,0,0,0,0,1,0.9714285714285714,0,8,67,163,287,130
5871,medium,29,2015-06-20 00:00:00,Task,83,0,62,2,Critical,2,1,1,0,0,0,0,1,0.9722222222222222,0,1,10,49,134,8
5872,low,1,2015-06-21 00:00:00,Bug,0,0,25,0,Critical,1,0,1,1,0,0,0,1,0.875,0,7,61,88,300,350
5873,medium,25,2015-06-21 00:00:00,Improvement,83,0,0,0,Minor,3,0,1,1,0,0,0,0,0.2857142857142857,0,3,70,162,236,326
5874,high,210,2015-06-22 00:00:00,Task,0,0,66,2,Major,0,0,1,1,0,0,0,0,0.75,0,6,98,83,80,363
5875,Nondelay,0,2015-06-22 00:00:00,Bug,0,1,68,8,Minor,2,0,1,0,0,0,0,1,0.8064516129032258,0,10,71,114,267,224
5876,medium,32,2015-06-24 00:00:00,Bug,83,0,0,0,Major,20,0,1,1,0,0,0,2,0,1,5,91,166,209,272
5877,high,118,2015-06-26 00:00:00,Bug,0,0,66,9,Major,1,0,0,0,0,0,0,0,0.8095238095238095,0,10,60,165,121,145
5878,medium,22,2015-06-26 00:00:00,Task,83,1,63,2,Critical,2,0,1,0,0,0,0,1,0.9726027397260274,0,1,10,49,134,8
5879,medium,22,2015-06-26 00:00:00,Task,83,0,63,2,Critical,2,0,1,0,0,0,0,1,0.9726027397260274,0,1,10,49,134,8
5880,Nondelay,0,2015-06-30 00:00:00,Bug,0,0,0,0,Major,1,0,0,0,0,0,0,0,0,0,10,44,163,213,209
5881,medium,20,2015-06-30 00:00:00,Bug,83,1,65,0,Blocker,3,0,1,0,0,0,0,1,0.92,0,2,47,24,264,371
5882,medium,11,2015-06-30 00:00:00,Bug,1,2,0,0,Minor,21,0,4,1,0,0,0,1,0,2,6,92,183,274,321
5883,Nondelay,0,2015-06-30 00:00:00,Bug,0,0,33,0,Critical,3,0,1,0,0,0,0,1,0.8888888888888888,0,10,67,22,43,280
5884,Nondelay,0,2015-06-30 00:00:00,SubTask,0,0,67,9,Major,0,0,0,0,0,0,0,0,0.8125,0,4,93,184,11,307
5885,high,196,2015-06-30 00:00:00,SubTask,0,0,67,9,Major,1,0,0,0,0,0,0,0,0.8125,0,6,71,104,298,228
5886,Nondelay,0,2015-06-30 00:00:00,SubTask,0,0,67,9,Major,0,0,0,0,0,0,0,0,0.8125,0,8,91,165,125,350
5887,low,6,2015-07-02 00:00:00,Story,0,1,0,0,Major,1,0,1,2,0,0,0,0,0,0,1,88,121,297,294
5888,medium,24,2015-07-02 00:00:00,Bug,83,1,15,0,Critical,8,0,1,1,1,0,0,2,0,1,3,40,121,265,36
5889,Nondelay,0,2015-07-03 00:00:00,Bug,0,0,0,0,Major,4,0,0,0,1,0,0,1,0,4,8,71,137,218,66
5890,Nondelay,0,2015-07-03 00:00:00,Bug,0,1,0,0,Minor,0,0,1,0,1,0,0,1,0,0,8,86,92,278,371
5891,high,131,2015-07-07 00:00:00,Bug,0,1,0,0,Critical,3,0,0,0,2,0,0,2,0,0,5,64,176,265,184
5892,high,139,2015-07-08 00:00:00,Improvement,0,1,0,0,Major,6,0,0,2,0,0,0,1,0,0,9,91,175,258,395
5893,Nondelay,0,2015-07-08 00:00:00,Bug,0,0,30,0,Critical,3,0,1,0,1,0,0,1,0.9,0,3,17,26,285,350
5894,high,93,2015-07-08 00:00:00,Bug,0,1,0,0,Major,3,0,0,0,1,0,0,1,0,2,8,54,190,289,241
5895,Nondelay,0,2015-07-09 00:00:00,Bug,0,1,0,0,Major,2,0,1,1,0,0,0,0,0,1,6,78,141,296,248
5896,medium,14,2015-07-09 00:00:00,NewFeature,83,0,56,0,Major,0,0,1,0,0,0,0,1,0.8974358974358975,0,7,94,64,249,391
5897,Nondelay,0,2015-07-09 00:00:00,Bug,0,1,0,0,Major,1,0,1,1,0,0,0,0,0,0,2,29,183,265,282
5898,Nondelay,0,2015-07-10 00:00:00,Bug,0,1,0,0,Major,1,0,0,0,0,0,0,1,0,1,8,47,173,194,240
5899,medium,33,2015-07-10 00:00:00,Bug,29,1,0,0,Major,9,0,1,1,1,0,0,1,0.8208955223880597,0,9,61,199,300,34
5900,Nondelay,0,2015-07-10 00:00:00,Improvement,0,0,0,0,Major,1,0,0,0,0,0,0,1,0,0,4,54,20,218,56
5901,Nondelay,0,2015-07-10 00:00:00,Bug,0,0,0,0,Major,1,0,0,0,0,0,0,1,0,0,6,80,198,261,396
5902,Nondelay,0,2015-07-13 00:00:00,Improvement,0,0,100,1,Major,12,0,1,1,2,0,0,1,0.42857142857142855,0,10,91,198,267,298
5903,Nondelay,0,2015-07-14 00:00:00,SubTask,0,0,0,0,Major,1,0,0,0,0,0,0,0,0,0,4,4,192,246,393
5904,medium,21,2015-07-14 00:00:00,Bug,83,0,0,0,Critical,4,0,0,0,0,0,0,0,0,0,8,25,116,221,357
5905,low,5,2015-07-15 00:00:00,Bug,0,0,0,0,Major,3,0,1,2,1,0,0,1,0.3333333333333333,1,7,62,80,256,77
5906,Nondelay,0,2015-07-15 00:00:00,NewFeature,0,0,0,0,Major,14,0,0,0,0,0,0,0,0.5,0,9,40,104,299,231
5907,medium,62,2015-07-15 00:00:00,Bug,83,0,0,0,Major,1,0,0,0,0,0,0,0,0,0,7,85,74,268,398
5908,Nondelay,0,2015-07-15 00:00:00,SubTask,0,0,0,0,Major,4,0,1,1,0,0,0,0,0.5,0,8,7,129,277,400
5909,low,2,2015-07-16 00:00:00,Task,0,0,0,0,Major,3,0,0,0,0,0,0,0,0.5,1,4,70,180,245,331
5910,Nondelay,0,2015-07-16 00:00:00,Bug,0,0,0,0,Major,1,0,0,0,0,0,0,0,0,0,2,78,192,206,292
5911,low,4,2015-07-16 00:00:00,NewFeature,0,0,66,0,Major,1,0,0,2,0,0,0,1,0,1,10,67,137,300,350
5912,low,4,2015-07-16 00:00:00,NewFeature,0,0,66,0,Major,2,0,0,2,0,0,0,1,0,2,7,50,164,237,261
5913,low,4,2015-07-16 00:00:00,NewFeature,0,1,66,0,Major,2,0,0,2,0,0,0,1,0,1,9,34,70,31,57
5914,medium,12,2015-07-17 00:00:00,Bug,83,1,0,0,Major,2,0,1,1,0,0,0,1,0,0,9,82,176,270,359
5915,Nondelay,0,2015-07-20 00:00:00,Task,0,0,0,0,Major,5,0,0,0,0,0,0,0,0,0,2,84,150,255,270
5916,Nondelay,0,2015-07-21 00:00:00,Task,0,0,65,10,Major,0,0,0,0,0,0,0,0,0.8088235294117647,0,10,60,114,121,42
5917,high,168,2015-07-21 00:00:00,Task,0,2,0,0,Major,1,0,0,0,0,0,0,0,0,0,7,79,183,277,314
5918,Nondelay,0,2015-07-22 00:00:00,Question,0,0,0,0,Major,1,0,0,0,0,0,0,1,0,0,1,57,79,226,134
5919,medium,13,2015-07-22 00:00:00,Bug,83,0,0,0,Trivial,3,0,1,1,0,0,0,1,0,0,8,87,48,64,335
5920,low,5,2015-07-23 00:00:00,Task,0,0,50,0,Major,2,0,1,0,0,0,0,0,0.6666666666666666,0,7,88,185,219,382
5921,medium,33,2015-07-23 00:00:00,Bug,83,2,64,10,Minor,11,0,1,1,0,0,0,0,0.8115942028985508,0,10,78,161,268,247
5922,high,166,2015-07-23 00:00:00,Task,0,2,0,0,Major,1,0,0,0,0,0,0,0,0,0,10,89,193,208,289
5923,high,166,2015-07-23 00:00:00,Task,0,2,0,0,Major,1,0,0,0,0,0,0,0,0,0,8,70,158,151,307
5924,low,8,2015-07-24 00:00:00,Bug,0,1,0,0,Major,2,0,1,1,0,0,0,1,0,0,1,79,169,100,297
5925,Nondelay,0,2015-07-24 00:00:00,Bug,0,0,64,0,Critical,2,0,1,1,0,0,0,1,0.9733333333333334,0,6,67,173,217,306
5926,medium,14,2015-07-27 00:00:00,Improvement,29,2,0,0,Major,9,0,3,4,0,0,0,1,0,0,9,59,185,261,378
5927,medium,14,2015-07-27 00:00:00,Bug,83,1,0,0,Critical,5,1,0,1,2,0,0,1,0,2,6,52,123,206,346
5928,Nondelay,0,2015-07-27 00:00:00,Improvement,0,0,0,0,Major,2,0,1,1,0,0,0,1,0,0,8,73,123,251,357
5929,low,1,2015-07-27 00:00:00,Bug,1,1,0,0,Critical,1,1,1,1,0,0,0,1,0,0,9,79,37,298,141
5930,medium,63,2015-07-29 00:00:00,Bug,83,0,0,0,Major,0,0,0,0,0,0,0,1,0,4,7,82,193,213,158
5931,low,1,2015-07-29 00:00:00,Bug,0,0,90,4,Major,6,0,1,0,0,0,0,1,0.7142857142857143,0,8,69,122,256,312
5932,Nondelay,0,2015-07-30 00:00:00,Bug,0,0,66,0,Major,2,0,1,0,0,0,0,1,0.9230769230769231,2,9,87,192,199,375
5933,Nondelay,0,2015-07-30 00:00:00,Bug,0,0,66,0,Major,1,0,1,0,0,0,0,1,0.9230769230769231,2,8,99,192,199,374
5934,low,1,2015-07-30 00:00:00,Improvement,0,0,90,5,Major,6,0,1,0,0,0,0,1,0.6923076923076923,0,10,66,193,256,368
5935,high,159,2015-07-30 00:00:00,Task,49,3,0,0,Major,4,0,0,0,0,0,0,0,0,1,4,4,195,255,382
5936,high,159,2015-07-30 00:00:00,Task,0,2,100,2,Major,1,0,0,0,0,0,0,0,0,0,8,45,104,130,272
5937,medium,12,2015-08-04 00:00:00,Bug,56,0,100,1,Major,3,0,0,0,0,0,0,0,0.5,0,6,89,195,300,381
5938,high,97,2015-08-05 00:00:00,Epic,0,2,100,1,Major,0,0,0,0,0,0,0,0,0,0,7,100,129,228,395
5939,high,152,2015-08-05 00:00:00,Epic,0,2,100,1,Major,0,0,0,0,0,0,0,0,0,0,3,95,127,257,288
5940,high,139,2015-08-05 00:00:00,Task,0,2,0,0,Major,9,2,0,0,0,0,0,0,0,2,6,99,126,173,215
5941,high,138,2015-08-05 00:00:00,Task,0,2,100,1,Major,3,0,0,0,0,0,0,0,0,1,6,88,199,289,67
5942,high,96,2015-08-05 00:00:00,Task,54,4,100,1,Major,7,0,0,0,0,0,0,0,0,1,10,67,163,265,254
5943,high,94,2015-08-05 00:00:00,Task,0,2,0,0,Major,1,0,0,0,0,0,0,0,0,0,6,96,191,257,192
5944,high,95,2015-08-05 00:00:00,Task,26,4,100,1,Major,3,0,0,0,0,0,0,0,0,1,8,92,182,292,258
5945,high,97,2015-08-05 00:00:00,Task,75,3,100,3,Major,1,0,0,0,0,0,0,0,0,2,7,88,127,298,292
5946,high,97,2015-08-05 00:00:00,Task,27,3,0,0,Major,4,0,0,0,0,0,0,0,0,1,1,77,168,122,326
5947,high,97,2015-08-05 00:00:00,Task,0,2,0,0,Major,1,0,0,0,0,0,0,0,0,2,4,53,127,280,373
5948,high,97,2015-08-05 00:00:00,Task,0,2,100,1,Major,1,0,0,0,0,0,0,0,0,0,9,4,199,181,173
5949,high,97,2015-08-05 00:00:00,Task,0,2,100,1,Major,0,0,0,0,0,0,0,0,0,0,1,88,190,297,258
5950,high,97,2015-08-05 00:00:00,Task,0,2,100,1,Major,0,0,0,0,0,0,0,0,0,0,5,85,135,285,395
5951,low,1,2015-08-05 00:00:00,Bug,0,2,0,0,Major,1,0,0,1,0,0,0,1,0.5,0,6,37,178,290,295
